"FrontEN","BackEN","FrontES","BackES","Tags","Category","Page"
"Currency CompositeEquipment::NetPrice() {
    Iterator<Equipment*>* i = CreateIterator();
    Currency total = 0;
    for (i->First(); !i->IsDone(); i->Next()) {
        total += i->CurrentItem()->NetPrice();
    }
    delete i;
    return total;
}","Pattern: Composite
Key elements: CompositeEquipment computes its total price by iterating over child Equipment objects and summing their NetPrice(), treating leaves and composites uniformly","class Equipment {
public:
    virtual Watt Power();
    virtual Currency NetPrice();
    virtual void Add(Equipment*);
    virtual Iterator<Equipment*>* CreateIterator();
};","Patrón: Composite
Elementos clave: Clase Component base que define operaciones tanto para hojas como para compuestos. Incluye operaciones de gestión de hijos (Add, CreateIterator) y operaciones de negocio (Power, NetPrice)","code-example composite structural cpp","Structural","163"
"What are key implementation considerations for the Composite pattern?","- Explicit parent references: Simplify traversal and management of composite structure
- Sharing components: Difficult because component can have no more than one parent. Flyweight pattern can help
- Maximizing the Component interface: Define as many common operations as possible for Composite and Leaf classes
- Declaring child management operations: Trade-off between safety (only in Composite) and transparency (in Component)
- Child ordering: Design child access and management interfaces carefully when ordering matters
- Caching to improve performance: Cache traversal or search information
- Who should delete components: Usually best to make Composite responsible","¿Cuáles son las consideraciones clave de implementación para el patrón Composite?","- Referencias explícitas al padre: Mantener referencias de componentes hijos a padres puede simplificar el recorrido y la gestión de la estructura compuesta
- Compartir componentes: Flyweight puede ayudar con el intercambio cuando se necesita (componentes sin punteros padre)
- Maximizar la interfaz Component: Hacer la interfaz Component lo más amplia posible permite que los clientes no sepan si están tratando con hojas o compuestos
- Declarar operaciones de gestión de hijos: ¿En Component o Composite? Tradeoff entre seguridad y transparencia
- Component debería implementar una lista de componentes hijos? Depende del equilibrio transparencia vs eficiencia de espacio
- Orden de los hijos: Si importante, diseñar interfaces de acceso y gestión de hijos cuidadosamente
- Caché para mejorar el rendimiento: Mantener información atravesada/calculada sobre hijos
- ¿Quién debería eliminar componentes? Mejor hacerlo en Composite con excepciones cuando es responsabilidad externa
- ¿Cuál es la mejor estructura de datos para almacenar componentes? Depende de eficiencia: listas enlazadas, árboles, arreglos, tablas hash","implementation composite structural","Structural","163"
"What is the intent of the Decorator pattern?","Attach additional responsibilities to an object dynamically. Decorators provide a flexible alternative to subclassing for extending functionality.","¿Cuál es la intención del patrón Decorator?","Adjuntar responsabilidades adicionales a un objeto dinámicamente. Los decoradores proporcionan una alternativa flexible a la creación de subclases para extender funcionalidad.","intent decorator structural","Structural","175"
"When would you use the Decorator pattern?","- To add responsibilities to individual objects dynamically and transparently, that is, without affecting other objects
- For responsibilities that can be withdrawn
- When extension by subclassing is impractical. Sometimes a large number of independent extensions are possible and would produce an explosion of subclasses to support every combination","¿Cuándo usarías el patrón Decorator?","- Para agregar responsabilidades a objetos individuales de manera dinámica y transparente, sin afectar a otros objetos
- Para responsabilidades que se pueden retirar
- Cuando la extensión mediante creación de subclases es imprácticable. A veces, un gran número de extensiones independientes es posible y produciría una explosión de subclases. O una definición de clase puede estar oculta o no disponible para la creación de subclases","use-case decorator structural","Structural","175"
"What are the key participants in the Decorator pattern?","- Component: Defines the interface for objects that can have responsibilities added to them dynamically
- ConcreteComponent: Defines an object to which additional responsibilities can be attached
- Decorator: Maintains a reference to a Component object and defines an interface that conforms to Component's interface
- ConcreteDecorator: Adds responsibilities to the component","¿Cuáles son los participantes clave en el patrón Decorator?","- Component: Define la interfaz para objetos que pueden tener responsabilidades agregadas dinámicamente
- ConcreteComponent: Define un objeto al que se pueden adjuntar responsabilidades adicionales
- Decorator: Mantiene una referencia a un objeto Component y define una interfaz que se ajusta a la interfaz de Component
- ConcreteDecorator: Agrega responsabilidades al componente","key-concepts decorator structural","Structural","175"
"What are the benefits and drawbacks of the Decorator pattern?","Benefits:
- More flexibility than static inheritance: Responsibilities can be added and removed at run-time
- Avoids feature-laden classes high up in the hierarchy: Pay-as-you-go approach to adding responsibilities
- A decorator and its component aren't identical: From object identity point of view, decorated component is not identical to the component itself

Drawbacks:
- Lots of little objects: Design results in systems composed of lots of little objects that all look alike, can be hard to learn and debug","¿Cuáles son los beneficios y desventajas del patrón Decorator?","Beneficios:
- Más flexibilidad que la herencia estática - se pueden agregar y eliminar responsabilidades en tiempo de ejecución
- Evita clases cargadas de características en lo alto de la jerarquía - puedes agregar funcionalidad incrementalmente
- Un decorador y su componente no son idénticos - un decorador actúa como un proxy transparente

Desventajas:
- Muchos objetos pequeños - un diseño que usa Decorator a menudo resulta en sistemas compuestos por muchos objetos pequeños similares
- Decorator cambia la piel del objeto, no las entrañas - para cambiar el comportamiento interno, considera Strategy","benefits-drawbacks decorator structural","Structural","175"
"What patterns are related to the Decorator pattern?","- Adapter: A decorator only changes an object's responsibilities, not its interface; an adapter gives an object a completely new interface
- Composite: A decorator can be viewed as a degenerate composite with only one component. However, decorator adds additional responsibilities—it isn't intended for object aggregation
- Strategy: A decorator lets you change the skin of an object; a strategy lets you change the guts","¿Qué patrones están relacionados con el patrón Decorator?","- Adapter: Un decorador es diferente de un adaptador: un decorador solo cambia las responsabilidades de un objeto, no su interfaz. Un adaptador dará a un objeto una interfaz completamente nueva
- Composite: Un decorador puede verse como un compuesto degenerado con un solo componente. Sin embargo, un decorador agrega responsabilidades adicionales - no está destinado a la agregación de objetos
- Strategy: Un decorador te permite cambiar la piel de un objeto; una estrategia te permite cambiar las entrañas. Estas son dos formas alternativas de cambiar un objeto","related-patterns decorator structural","Structural","175"
"void BorderDecorator::Draw() {
    Decorator::Draw();
    DrawBorder(_width);
}","Pattern: Decorator
Key elements: BorderDecorator first calls Decorator::Draw() to draw the component, then adds border drawing on top, dynamically adding visual responsibility","void BorderDecorator::Draw() {
    VisualComponent::Draw();
    DrawBorder(_width);
}","Patrón: Decorator
Elementos clave: BorderDecorator extiende el comportamiento de VisualComponent llamando primero al método Draw() del componente, luego agregando su propia funcionalidad de dibujo de borde","code-example decorator structural cpp","Structural","175"
"What are key implementation considerations for the Decorator pattern?","- Interface conformance: A decorator object's interface must conform to the interface of the component it decorates
- Omitting the abstract Decorator class: No need when only adding one responsibility
- Keeping Component classes lightweight: Focus on defining an interface, not on storing data. Defer data representation to subclasses
- Changing the skin vs. changing the guts: Decorator changes skin. Strategy pattern is good for changing the guts","¿Cuáles son las consideraciones clave de implementación para el patrón Decorator?","- Conformidad de interfaz: La interfaz del decorador debe ajustarse a la del componente que decora
- Omitir la clase abstracta Decorator: No necesitas definir una clase abstracta Decorator cuando solo necesitas agregar una responsabilidad
- Mantener las clases Component ligeras: Para asegurar la intercambiabilidad, el componente y decorador deben descender de una clase Component ligera que se enfoca en definir una interfaz, no almacenar datos
- Cambiar la piel de un objeto vs cambiar sus entrañas: Decorator cambia el exterior. Strategy es buena para cambiar las entrañas","implementation decorator structural","Structural","175"
"What is the intent of the Facade pattern?","Provide a unified interface to a set of interfaces in a subsystem. Facade defines a higher-level interface that makes the subsystem easier to use.","¿Cuál es la intención del patrón Facade?","Proporcionar una interfaz unificada a un conjunto de interfaces en un subsistema. Facade define una interfaz de nivel superior que hace que el subsistema sea más fácil de usar.","intent facade structural","Structural","185"
"When would you use the Facade pattern?","- You want to provide a simple interface to a complex subsystem
- There are many dependencies between clients and the implementation classes of an abstraction. Introduce a facade to decouple the subsystem from clients and other subsystems
- You want to layer your subsystems. Use a facade to define an entry point to each subsystem level","¿Cuándo usarías el patrón Facade?","- Quieres proporcionar una interfaz simple a un subsistema complejo. Los subsistemas a menudo se vuelven más complejos a medida que evolucionan. La mayoría de los patrones, cuando se aplican, resultan en clases más pequeñas y más numerosas. Una fachada puede proporcionar una vista simple predeterminada que es suficiente para la mayoría de los clientes
- Hay muchas dependencias entre clientes y clases de implementación de una abstracción. Introduce una fachada para desacoplar el subsistema de los clientes y otros subsistemas
- Quieres estructurar tus subsistemas en capas. Usa una fachada para definir un punto de entrada a cada nivel de subsistema","use-case facade structural","Structural","185"
"What are the key participants in the Facade pattern?","- Facade: Knows which subsystem classes are responsible for a request and delegates client requests to appropriate subsystem objects
- Subsystem classes: Implement subsystem functionality, handle work assigned by the Facade object, and have no knowledge of the facade; that is, they keep no references to it","¿Cuáles son los participantes clave en el patrón Facade?","- Facade: Conoce qué clases de subsistema son responsables de una solicitud. Delega solicitudes de clientes a objetos de subsistema apropiados
- Subsystem classes: Implementan funcionalidad del subsistema. Manejan el trabajo asignado por el objeto Facade. No tienen conocimiento de la fachada; es decir, no mantienen referencias a ella","key-concepts facade structural","Structural","185"
"What are the benefits and drawbacks of the Facade pattern?","Benefits:
- Shields clients from subsystem components, reducing the number of objects clients deal with
- Promotes weak coupling between the subsystem and its clients
- Doesn't prevent applications from using subsystem classes if they need to

Drawbacks:
- The facade may become a god object coupled to all classes of an application if not designed carefully","¿Cuáles son los beneficios y desventajas del patrón Facade?","Beneficios:
- Protege a los clientes de componentes del subsistema, reduciendo el número de objetos con los que los clientes tratan
- Promueve acoplamiento débil entre el subsistema y sus clientes
- No impide que las aplicaciones usen clases de subsistema si lo necesitan - puedes elegir entre facilidad de uso y generalidad

Desventajas:
- Puede convertirse en un objeto divino acoplado a todas las clases de una aplicación si no se tiene cuidado","benefits-drawbacks facade structural","Structural","185"
"What patterns are related to the Facade pattern?","- Abstract Factory: Can be used with Facade to provide an interface for creating subsystem objects in a subsystem-independent way. Can also be used as alternative to hide platform-specific classes
- Mediator: Similar to Facade in abstracting functionality, but Mediator abstracts arbitrary communication between colleague objects. Colleagues are aware of mediator. Facade merely abstracts interface and subsystem classes don't know about it
- Singleton: Usually only one Facade object is required. Thus Facade objects are often Singletons","¿Qué patrones están relacionados con el patrón Facade?","- Abstract Factory: Puede usarse con Facade para proporcionar una interfaz para crear objetos de subsistema de manera independiente del subsistema
- Mediator: Es similar a Facade en que abstrae funcionalidad de clases existentes. Sin embargo, el propósito de Mediator es abstraer comunicación arbitraria entre objetos colegas. Centraliza funcionalidad que no pertenece a ningún colega. Los colegas conocen al mediador y se comunican con él. En contraste, una fachada simplemente abstrae la interfaz a objetos de subsistema
- Singleton: A menudo solo se necesita un objeto Facade, por lo que los objetos Facade suelen ser Singletons","related-patterns facade structural","Structural","185"
"void Compiler::Compile(istream& input, BytecodeStream& output) {
    Scanner scanner(input);
    ProgramNodeBuilder builder;
    Parser parser;
    parser.Parse(scanner, builder);
    RISCCodeGenerator generator(output);
    ProgramNode* parseTree = builder.GetRootNode();
    parseTree->Traverse(generator);
}","Pattern: Facade
Key elements: Compiler facade provides simple Compile() interface that coordinates Scanner, Parser, ProgramNodeBuilder, and CodeGenerator subsystem classes","class Compiler {
public:
    Compiler();
    virtual void Compile(istream&, BytecodeStream&);
};","Patrón: Facade
Elementos clave: La clase Compiler proporciona una interfaz simple de alto nivel (método Compile) que oculta la complejidad del subsistema del compilador que incluye Scanner, Parser, ProgramNodeBuilder, etc.","code-example facade structural cpp","Structural","185"
"What are key implementation considerations for the Facade pattern?","- Reducing client-subsystem coupling: Make Facade an abstract class with concrete subclasses for different implementations. Keeps clients from knowing which implementation is used
- Public versus private subsystem classes: Public interface consists of classes all clients can access; private interface is just for subsystem extenders","¿Cuáles son las consideraciones clave de implementación para el patrón Facade?","- Reducir acoplamiento cliente-subsistema: Hacer que Facade sea una clase abstracta con subclases concretas para diferentes implementaciones de un subsistema. Entonces los clientes se comunican con el subsistema a través de la interfaz definida por la clase Facade abstracta
- Clases de subsistema públicas vs privadas: Un subsistema es análogo a una clase: ambos tienen interfaces y ambos encapsulan algo. La interfaz pública de un subsistema consiste en clases a las que todos los clientes pueden acceder; la interfaz privada es solo para desarrolladores de subsistemas","implementation facade structural","Structural","185"
"What is the intent of the Flyweight pattern?","Use sharing to support large numbers of fine-grained objects efficiently.","¿Cuál es la intención del patrón Flyweight?","Usar compartición para soportar eficientemente grandes cantidades de objetos de grano fino.","intent flyweight structural","Structural","195"
"When would you use the Flyweight pattern?","- An application uses a large number of objects
- Storage costs are high because of the sheer quantity of objects
- Most object state can be made extrinsic
- Many groups of objects may be replaced by relatively few shared objects once extrinsic state is removed
- The application doesn't depend on object identity. Since flyweight objects may be shared, identity tests will return true for conceptually distinct objects","¿Cuándo usarías el patrón Flyweight?","La efectividad del patrón Flyweight depende mucho de cómo y dónde se usa. Aplica el patrón Flyweight cuando se cumplan TODAS las siguientes condiciones:
- Una aplicación usa un gran número de objetos
- Los costos de almacenamiento son altos debido a la gran cantidad de objetos
- La mayoría del estado del objeto se puede hacer extrínseco
- Muchos grupos de objetos pueden ser reemplazados por relativamente pocos objetos compartidos una vez que se elimine el estado extrínseco
- La aplicación no depende de la identidad del objeto","use-case flyweight structural","Structural","195"
"What are the key participants in the Flyweight pattern?","- Flyweight: Declares an interface through which flyweights can receive and act on extrinsic state
- ConcreteFlyweight: Implements the Flyweight interface and adds storage for intrinsic state, if any. Must be sharable
- UnsharedConcreteFlyweight: Not all Flyweight subclasses need to be shared. Interface enables sharing but doesn't enforce it
- FlyweightFactory: Creates and manages flyweight objects and ensures that flyweights are shared properly
- Client: Maintains a reference to flyweight(s) and computes or stores the extrinsic state of flyweight(s)","¿Cuáles son los participantes clave en el patrón Flyweight?","- Flyweight: Declara una interfaz a través de la cual los flyweights pueden recibir y actuar sobre estado extrínseco
- ConcreteFlyweight: Implementa la interfaz Flyweight y agrega almacenamiento para estado intrínseco. Un objeto ConcreteFlyweight debe ser compartible. Cualquier estado que almacene debe ser intrínseco
- UnsharedConcreteFlyweight: No todos los objetos Flyweight necesitan ser compartidos. La interfaz Flyweight permite compartir pero no lo impone
- FlyweightFactory: Crea y gestiona objetos flyweight. Asegura que los flyweights se compartan apropiadamente
- Client: Mantiene una referencia a flyweight(s). Calcula o almacena el estado extrínseco de flyweight(s)","key-concepts flyweight structural","Structural","195"
"What are the benefits and drawbacks of the Flyweight pattern?","Benefits:
- Storage savings increase as more flyweights are shared
- Storage savings increase with the amount of shared state
- Greatest savings occur when objects use substantial quantities of both intrinsic and extrinsic state, and extrinsic state can be computed rather than stored

Drawbacks:
- Flyweights may introduce run-time costs associated with transferring, finding, and/or computing extrinsic state, especially if it was formerly stored as intrinsic state","¿Cuáles son los beneficios y desventajas del patrón Flyweight?","Beneficios:
- Ahorros de almacenamiento - función de: reducción en el número total de instancias, cantidad de estado intrínseco por objeto, si el estado extrínseco se calcula o almacena

Desventajas:
- Los flyweights pueden introducir costos de tiempo de ejecución asociados con transferir, encontrar y/o calcular estado extrínseco
- El código se vuelve más complejo","benefits-drawbacks flyweight structural","Structural","195"
"What patterns are related to the Flyweight pattern?","- Composite: Flyweight pattern is often combined with Composite to represent a hierarchical structure as a graph with shared leaf nodes
- State and Strategy: State and Strategy objects are often best implemented as flyweights","¿Qué patrones están relacionados con el patrón Flyweight?","- Composite: A menudo se combina con Composite para implementar una estructura de gráfico jerárquico logística como un grafo acíclico dirigido con nodos hoja compartidos
- State y Strategy: Los objetos de estrategia a menudo son buenos flyweights
- Flyweight explica cuándo y cómo se pueden compartir objetos State","related-patterns flyweight structural","Structural","195"
"Character* GlyphFactory::CreateCharacter(char c) {
    if (!_character[c]) {
        _character[c] = new Character(c);
    }
    return _character[c];
}","Pattern: Flyweight
Key elements: GlyphFactory ensures Character flyweights are shared - returns existing instance if available, creates new one only if needed, managing shared objects","class Glyph {
public:
    virtual void Draw(Window*, GlyphContext&);
    virtual void SetFont(Font*, GlyphContext&);
    virtual Font* GetFont(GlyphContext&);
};","Patrón: Flyweight
Elementos clave: Los objetos Glyph son flyweights compartidos. GlyphContext almacena estado extrínseco (fuente, posición). Los métodos Draw y SetFont toman GlyphContext como parámetro para acceder al estado extrínseco","code-example flyweight structural cpp","Structural","195"
"What are key implementation considerations for the Flyweight pattern?","- Removing extrinsic state: Pattern's applicability is determined by how easy it is to identify extrinsic state and remove it from shared objects
- Managing shared objects: FlyweightFactory lets clients locate flyweights, often uses associative store. Sharing implies reference counting or garbage collection
- Intrinsic state: Character codes are intrinsic. Other information like font, size may be extrinsic depending on document structure","¿Cuáles son las consideraciones clave de implementación para el patrón Flyweight?","- Eliminar estado extrínseco: El patrón se aplica mejor cuando los objetos usan sustancial estado tanto intrínseco como extrínseco, y el estado extrínseco se puede calcular en lugar de almacenar
- Gestionar objetos compartidos: Dado que los objetos son compartidos, los clientes no deben instanciarlos directamente. FlyweightFactory permite a los clientes localizar un flyweight particular. A menudo usa una estructura de datos asociativa para permitir búsqueda de flyweights
- FlyweightFactory puede usar Singleton para hacer la fábrica accesible globalmente
- Los objetos compartidos deben ser inmutables o manejar cuidadosamente la mutabilidad para prevenir efectos secundarios no deseados","implementation flyweight structural","Structural","195"
"What is the intent of the Proxy pattern?","Provide a surrogate or placeholder for another object to control access to it.","¿Cuál es la intención del patrón Proxy?","Proporcionar un sustituto o marcador de posición para otro objeto para controlar el acceso a él.","intent proxy structural","Structural","207"
"When would you use the Proxy pattern?","- A remote proxy provides a local representative for an object in a different address space
- A virtual proxy creates expensive objects on demand
- A protection proxy controls access to the original object. Protection proxies are useful when objects should have different access rights
- A smart reference is a replacement for a bare pointer that performs additional actions when an object is accessed","¿Cuándo usarías el patrón Proxy?","El patrón Proxy es aplicable siempre que haya necesidad de una referencia más versátil o sofisticada a un objeto que un simple puntero. Aquí hay varias situaciones comunes:
- Proxy remoto: Proporciona un representante local para un objeto en un espacio de direcciones diferente
- Proxy virtual: Crea objetos costosos bajo demanda
- Proxy de protección: Controla el acceso al objeto original. Útil cuando los objetos deben tener diferentes derechos de acceso
- Referencia inteligente: Es un reemplazo para un puntero desnudo que realiza acciones adicionales cuando se accede a un objeto (contar referencias, bloquear, verificar, cargar bajo demanda)","use-case proxy structural","Structural","207"
"What are the key participants in the Proxy pattern?","- Proxy: Maintains a reference that lets the proxy access the real subject. Provides an interface identical to Subject's so that a proxy can be substituted for the real subject. Controls access to the real subject
- Subject: Defines the common interface for RealSubject and Proxy so that a Proxy can be used anywhere a RealSubject is expected
- RealSubject: Defines the real object that the proxy represents","¿Cuáles son los participantes clave en el patrón Proxy?","- Proxy: Mantiene una referencia que permite al proxy acceder al sujeto real. Proporciona una interfaz idéntica a Subject para que el proxy pueda sustituir al sujeto real. Controla el acceso al sujeto real y puede ser responsable de crear y eliminar el sujeto
- Subject: Define la interfaz común para RealSubject y Proxy para que un Proxy pueda usarse donde sea que se espere un RealSubject
- RealSubject: Define el objeto real que el proxy representa","key-concepts proxy structural","Structural","207"
"What are the benefits and drawbacks of the Proxy pattern?","Benefits:
- A remote proxy can hide the fact that an object resides in a different address space
- A virtual proxy can perform optimizations such as creating an object on demand
- Both protection proxies and smart references allow additional housekeeping tasks when an object is accessed

Drawbacks:
- The proxy pattern can introduce a level of indirection that may impact performance
- Some proxy types may be language-specific (like copy-on-write)","¿Cuáles son los beneficios y desventajas del patrón Proxy?","Beneficios:
- Proxy remoto puede ocultar el hecho de que un objeto reside en un espacio de direcciones diferente
- Proxy virtual puede realizar optimizaciones como crear un objeto bajo demanda
- Proxies de protección y referencias inteligentes permiten tareas de mantenimiento adicionales cuando se accede a un objeto
- Copy-on-write: Retrasa la copia de un objeto hasta que un cliente realmente lo modifica (optimización relacionada con creación bajo demanda)

Desventajas:
- Introduce otro nivel de indirección que puede afectar el rendimiento
- Agrega complejidad al código","benefits-drawbacks proxy structural","Structural","207"
"What patterns are related to the Proxy pattern?","- Adapter: An adapter provides a different interface to the object it adapts. In contrast, a proxy provides the same interface as its subject
- Decorator: Although decorators can have similar implementations as proxies, decorators have a different purpose. A decorator adds one or more responsibilities to an object, whereas a proxy controls access to an object","¿Qué patrones están relacionados con el patrón Proxy?","- Adapter: Un adaptador proporciona una interfaz diferente al objeto que adapta. En contraste, un proxy proporciona la misma interfaz que su sujeto. Sin embargo, un proxy usado para control de acceso podría negarse a realizar una operación que el sujeto realizará
- Decorator: Aunque los decoradores pueden tener implementaciones similares a los proxies, los decoradores tienen un propósito diferente. Un decorador agrega una o más responsabilidades a un objeto, mientras que un proxy controla el acceso a un objeto","related-patterns proxy structural","Structural","207"
"void ImageProxy::Draw(const Point& at) {
    GetImage()->Draw(at);
}

Image* ImageProxy::GetImage() {
    if (_image == 0) {
        _image = new Image(_fileName);
    }
    return _image;
}","Pattern: Proxy
Key elements: ImageProxy delays loading the actual Image from file until Draw() is called, implementing virtual proxy for lazy initialization of expensive objects","class ImageProxy : public Graphic {
public:
    ImageProxy(const char* imageFile);
    virtual void Draw(const Point& at);
    virtual void GetExtent(Point& extent);
protected:
    Image* GetImage();
private:
    Image* _image;
    Extent _extent;
    char* _fileName;
};","Patrón: Proxy
Elementos clave: Proxy virtual - ImageProxy pospone la creación de la Image costosa hasta que realmente se necesita en Draw(). Mantiene información mínima (_extent, _fileName) hasta que el objeto real se carga","code-example proxy structural cpp","Structural","207"
"What are key implementation considerations for the Proxy pattern?","- Overloading the member access operator in C++: Makes it possible to mimic pointer dereferencing syntax seamlessly, but depends on knowing object's type at compile-time
- Using doesNotUnderstand in Smalltalk: Can be used to support automatic forwarding of requests
- Proxy doesn't always have to know the type of real subject: If Proxy can deal with subject solely through abstract interface, there's no need to make Proxy class for each RealSubject class","¿Cuáles son las consideraciones clave de implementación para el patrón Proxy?","- Sobrecarga de operadores en C++: Sobrecargar el operador -> permite que los proxies se comporten como punteros reales, accediendo transparentemente al objeto real
- Usar directivas 'using' en C++: Permite importar selectivamente nombres de clases en el ámbito del proxy
- Proxy no siempre necesita conocer el tipo del sujeto real: Si un proxy puede tratar con su sujeto solo a través de una interfaz abstracta, entonces no necesita conocer subclases concretas
- Copy-on-write: Implementación de referencias inteligentes que solo copia cuando se modifica","implementation proxy structural","Structural","207"
"What is the intent of the Chain of Responsibility pattern?","Avoid coupling the sender of a request to its receiver by giving more than one object a chance to handle the request. Chain the receiving objects and pass the request along the chain until an object handles it.","¿Cuál es la intención del patrón Chain of Responsibility?","Evitar acoplar el emisor de una solicitud a su receptor dando a más de un objeto la oportunidad de manejar la solicitud. Encadenar los objetos receptores y pasar la solicitud a lo largo de la cadena hasta que un objeto la maneje.","intent chain-of-responsibility behavioral","Behavioral","223"
"When would you use the Chain of Responsibility pattern?","- More than one object may handle a request, and the handler isn't known a priori. The handler should be ascertained automatically
- You want to issue a request to one of several objects without specifying the receiver explicitly
- The set of objects that can handle a request should be specified dynamically","¿Cuándo usarías el patrón Chain of Responsibility?","- Más de un objeto puede manejar una solicitud, y el manejador no se conoce a priori. El manejador debería determinarse automáticamente
- Quieres emitir una solicitud a uno de varios objetos sin especificar el receptor explícitamente
- El conjunto de objetos que puede manejar una solicitud debe especificarse dinámicamente","use-case chain-of-responsibility behavioral","Behavioral","223"
"What are the key participants in the Chain of Responsibility pattern?","- Handler: Defines an interface for handling requests and optionally implements the successor link
- ConcreteHandler: Handles requests it is responsible for. Can access its successor. If the ConcreteHandler can handle the request, it does so; otherwise it forwards the request to its successor
- Client: Initiates the request to a ConcreteHandler object on the chain","¿Cuáles son los participantes clave en el patrón Chain of Responsibility?","- Handler: Define una interfaz para manejar solicitudes. (opcional) Implementa el enlace del sucesor
- ConcreteHandler: Maneja las solicitudes de las que es responsable. Puede acceder a su sucesor. Si el ConcreteHandler puede manejar la solicitud, lo hace; de lo contrario, la reenvía a su sucesor
- Client: Inicia la solicitud a un objeto ConcreteHandler en la cadena","key-concepts chain-of-responsibility behavioral","Behavioral","223"
"What are the benefits and drawbacks of the Chain of Responsibility pattern?","Benefits:
- Reduced coupling: The pattern frees an object from knowing which other object handles a request. Both the receiver and the sender have no explicit knowledge of each other
- Added flexibility in assigning responsibilities to objects: You can add or change responsibilities for handling a request by adding to or otherwise changing the chain at run-time

Drawbacks:
- Receipt isn't guaranteed: Since a request has no explicit receiver, there's no guarantee it'll be handled—the request can fall off the end of the chain without ever being handled","¿Cuáles son los beneficios y desventajas del patrón Chain of Responsibility?","Beneficios:
- Acoplamiento reducido: El patrón libera a un objeto de tener que saber qué otro objeto maneja una solicitud
- Flexibilidad añadida en asignar responsabilidades a objetos: Puedes añadir o cambiar responsabilidades para manejar una solicitud cambiando la cadena en tiempo de ejecución

Desventajas:
- Recepción no garantizada: Dado que una solicitud no tiene un receptor explícito, no hay garantía de que se maneje - la solicitud puede caer al final de la cadena sin ser manejada
- Puede ser difícil observar las características en tiempo de ejecución y depurar","benefits-drawbacks chain-of-responsibility behavioral","Behavioral","223"
"What patterns are related to the Chain of Responsibility pattern?","- Composite: Chain of Responsibility is often applied in conjunction with Composite. There, a component's parent can act as its successor","¿Qué patrones están relacionados con el patrón Chain of Responsibility?","- Chain of Responsibility a menudo se aplica junto con Composite. Allí, el padre de un componente puede actuar como su sucesor","related-patterns chain-of-responsibility behavioral","Behavioral","223"
"void Button::HandleHelp() {
    if (HasHelp()) {
        // offer help on the button
    } else {
        HelpHandler::HandleHelp();
    }
}","Pattern: Chain of Responsibility
Key elements: Button checks if it has help for itself. If so, provides it; otherwise forwards the request to its successor in the chain via HelpHandler::HandleHelp()","void HelpHandler::HandleHelp() {
    if (_successor != 0) {
        _successor->HandleHelp();
    }
}","Patrón: Chain of Responsibility
Elementos clave: Implementación predeterminada de HandleHelp reenvía la solicitud al sucesor. Las subclases sobrescriben esto para proporcionar ayuda específica o pasar la solicitud si no pueden manejarla","code-example chain-of-responsibility behavioral cpp","Behavioral","223"
"What are key implementation considerations for the Chain of Responsibility pattern?","- Implementing the successor chain: Can define new links (usually in Handler) or use existing links like parent references
- Connecting successors: Handler usually maintains successor and defines the interface
- Representing requests: Can be hard-coded operation invocation (simple and safe), request code as parameter (supports open-ended set), or separate request objects","¿Cuáles son las consideraciones clave de implementación para el patrón Chain of Responsibility?","- Implementar la cadena de sucesores: Dos opciones: (a) Definir nuevos enlaces (generalmente en Handler pero ConcreteHandlers también podrían hacerlo), (b) Usar enlaces existentes (por ejemplo, enlaces padre en Composite)
- Conectar sucesores: Si no hay referencias predefinidas, tendrás que mantenerlas tú mismo. Handler podría definir una interfaz para acceder a un sucesor y cambiar el sucesor si se permite en tiempo de ejecución
- Representar solicitudes: Las opciones varían desde codificar fuertemente la operación (por ejemplo, HandleHelp) hasta usar un solo manejador con un código de solicitud. Este último es más flexible pero requiere un esquema de empaquetado y desempaquetado conveniente para parámetros","implementation chain-of-responsibility behavioral","Behavioral","223"
"Which patterns use the concept 'Encapsulation of Variation'?","Identify the aspects of your application that vary and separate them from what stays the same.

Patterns: Bridge (separates abstraction from implementation), Decorator (separates core functionality from optional enhancements), Flyweight (separates intrinsic from extrinsic state), Proxy (separates actual object from its surrogate), Adapter (separates incompatible interfaces)","Comparar Adapter vs Bridge","Similitudes:
- Ambos promueven flexibilidad desacoplando una interfaz de una implementación
- Ambos implican reenviar solicitudes desde una interfaz a otra

Diferencias:
- Adapter: Hace que dos interfaces existentes trabajen juntas (después del diseño). Se enfoca en la incompatibilidad de interfaces
- Bridge: Separa interfaz de implementación desde el principio (durante el diseño). Permite que varíen independientemente
- Adapter: Generalmente se aplica después de que el software está diseñado
- Bridge: Se usa desde el principio en el diseño
- Adapter: Principalmente cambia interfaz
- Bridge: Permite que tanto la abstracción como la implementación cambien sin afectarse mutuamente

Cuándo usar cada uno:
- Adapter: Cuando necesitas hacer que interfaces incompatibles trabajen juntas
- Bridge: Cuando quieres evitar un enlace permanente entre abstracción e implementación","cross-cutting encapsulation-of-variation","Cross-Cutting","137"
