"FrontEN","BackEN","FrontES","BackES","Tags","Category","Page"
"What are the key participants in the State Table Pattern?","• Context: Maintains current state and dispatches events to the state table
• State Table: Two-dimensional array mapping (state, event) to (next_state, action)
• TableEntryType: Structure containing next state and action function pointer
• Event: Triggers state transitions
• Action Functions: Functions executed during state transitions","¿Cuáles son los participantes clave en el patrón State Table?","• Context (Contexto): Mantiene el estado actual y despacha eventos a la tabla de estados
• State Table (Tabla de Estados): Arreglo bidimensional que mapea (estado, evento) a (siguiente_estado, acción)
• TableEntryType (Tipo de Entrada de Tabla): Estructura que contiene el siguiente estado y puntero a función de acción
• Event (Evento): Dispara transiciones de estado
• Action Functions (Funciones de Acción): Funciones ejecutadas durante las transiciones de estado","key-concepts state-table-pattern behavioral embedded-c","Behavioral","298"
"What are the benefits and drawbacks of the State Table Pattern?","Benefits:
• All transitions visible in one compact table
• Easy to verify completeness of state machine
• Relatively small code footprint
• Can be generated automatically from state diagrams
• Runtime table modification possible

Drawbacks:
• Requires enumeration of all states and events
• Can waste memory if state-event matrix is sparse
• Less flexible than polymorphic approaches for complex state-specific behavior
• Action functions must have uniform signatures
• Doesn't scale well for very large state machines","¿Cuáles son los beneficios y desventajas del patrón State Table?","Beneficios:
• Todas las transiciones visibles en una tabla compacta
• Fácil verificar la completitud de la máquina de estados
• Huella de código relativamente pequeña
• Puede generarse automáticamente desde diagramas de estados
• Modificación de tabla en tiempo de ejecución posible

Desventajas:
• Requiere enumeración de todos los estados y eventos
• Puede desperdiciar memoria si la matriz estado-evento es dispersa
• Menos flexible que enfoques polimórficos para comportamiento complejo específico del estado
• Las funciones de acción deben tener firmas uniformes
• No escala bien para máquinas de estados muy grandes","benefits-drawbacks state-table-pattern behavioral embedded-c","Behavioral","298"
"What patterns are related to the State Table Pattern?","• State Pattern: Alternative using polymorphism instead of tables
• Strategy Pattern: Action functions implement different strategies
• Command Pattern: Actions can be implemented as command objects","¿Qué patrones están relacionados con el patrón State Table?","• State Pattern (Patrón Estado): Alternativa usando polimorfismo en lugar de tablas
• Strategy Pattern (Patrón Estrategia): Las funciones de acción implementan diferentes estrategias
• Command Pattern (Patrón Comando): Las acciones pueden implementarse como objetos comando","related-patterns state-table-pattern behavioral","Behavioral","298"
"What are key implementation considerations for the State Table Pattern?","• Define enumerations for all states and events
• Create a TableEntryType structure with next_state and pAction fields
• Declare a two-dimensional array [NUM_STATES][NUM_EVENTS] of TableEntryType
• In event handling, use current_state and event as indices to retrieve the table entry
• Execute the action function if present
• Update current_state to the next state from the table entry","¿Cuáles son las consideraciones clave de implementación para el patrón State Table?","• Definir enumeraciones para todos los estados y eventos
• Crear una estructura TableEntryType con campos next_state y pAction
• Declarar un arreglo bidimensional [NUM_STATES][NUM_EVENTS] de TableEntryType
• En el manejo de eventos, usar current_state y event como índices para recuperar la entrada de tabla
• Ejecutar la función de acción si está presente
• Actualizar current_state al siguiente estado desde la entrada de tabla","implementation state-table-pattern behavioral embedded-c","Behavioral","298"
"typedef struct TableEntryType {
  State nextState;
  ActionPtr pAction;
} TableEntryType;","Pattern: State Table Pattern
Key elements: Structure for table entries containing the next state and a function pointer to the action to execute during the transition. This is the core data type stored in each cell of the state table.","typedef struct TableEntryType {
  State nextState;
  ActionPtr pAction;
} TableEntryType;","Patrón: State Table Pattern
Elementos clave: Estructura para entradas de tabla que contiene el siguiente estado y un puntero a función de la acción a ejecutar durante la transición. Este es el tipo de dato central almacenado en cada celda de la tabla de estados.","code-example state-table-pattern behavioral c embedded-c","Behavioral","300"
"What are real-world examples of the State Table Pattern?","• Tokenizer for parsing command strings (shown in chapter)
• Protocol handlers with well-defined state transitions
• Menu navigation systems
• Simple embedded control systems","¿Cuáles son ejemplos del mundo real del patrón State Table?","• Tokenizador para analizar cadenas de comandos (mostrado en el capítulo)
• Manejadores de protocolo con transiciones de estado bien definidas
• Sistemas de navegación de menús
• Sistemas de control embebidos simples","real-world state-table-pattern behavioral embedded-c","Behavioral","298"
"What is the intent of the State Pattern?","Encapsulate state-specific behavior in separate state objects using polymorphism, allowing an object to alter its behavior when its internal state changes.","¿Cuál es la intención del patrón State (Estado)?","Encapsular el comportamiento específico del estado en objetos de estado separados usando polimorfismo, permitiendo que un objeto altere su comportamiento cuando su estado interno cambia.","intent state-pattern behavioral embedded-c","Behavioral","308"
"When would you use the State Pattern?","• State machines where different states have substantially different behavior
• Systems where state-specific code is complex or extensive
• When new states need to be added frequently
• Object-oriented designs where polymorphism is preferred
• State machines with sparse transition matrices
• When state behavior needs to be extended or modified independently","¿Cuándo usarías el patrón State?","• Máquinas de estados donde diferentes estados tienen comportamiento sustancialmente diferente
• Sistemas donde el código específico del estado es complejo o extenso
• Cuando nuevos estados necesitan ser agregados frecuentemente
• Diseños orientados a objetos donde se prefiere el polimorfismo
• Máquinas de estados con matrices de transición dispersas
• Cuando el comportamiento del estado necesita ser extendido o modificado independientemente","use-case state-pattern behavioral embedded-c","Behavioral","308"
"What are the key participants in the State Pattern?","• Context: Maintains reference to current State object and delegates event handling
• AbstractState: Defines interface for state-specific event handling
• ConcreteState classes: Implement state-specific behavior for each state
• StateActionSet: Structure containing pointers to event handler functions
• Events: Trigger calls to state-specific handlers","¿Cuáles son los participantes clave en el patrón State?","• Context (Contexto): Mantiene referencia al objeto State actual y delega el manejo de eventos
• AbstractState (Estado Abstracto): Define interfaz para el manejo de eventos específico del estado
• ConcreteState classes (Clases de Estado Concreto): Implementan comportamiento específico del estado para cada estado
• StateActionSet (Conjunto de Acciones de Estado): Estructura que contiene punteros a funciones manejadoras de eventos
• Events (Eventos): Disparan llamadas a manejadores específicos del estado","key-concepts state-pattern behavioral embedded-c","Behavioral","308"
"What are the benefits and drawbacks of the State Pattern?","Benefits:
• State-specific behavior is localized in state classes
• Adding new states requires only adding new state classes
• Eliminates large conditional statements
• More flexible and extensible than table-based approaches
• Each state can have different event handling logic
• Better encapsulation of state behavior
• Supports open-closed principle

Drawbacks:
• Larger code footprint than state tables
• More complex structure with multiple classes
• Requires function pointers or virtual functions
• State transitions less visible than in state tables
• Can be overkill for simple state machines
• Memory overhead for state objects and virtual function tables","¿Cuáles son los beneficios y desventajas del patrón State?","Beneficios:
• El comportamiento específico del estado está localizado en clases de estado
• Agregar nuevos estados requiere solo agregar nuevas clases de estado
• Elimina declaraciones condicionales grandes
• Más flexible y extensible que enfoques basados en tablas
• Cada estado puede tener lógica de manejo de eventos diferente
• Mejor encapsulación del comportamiento del estado
• Soporta el principio abierto-cerrado

Desventajas:
• Mayor huella de código que tablas de estado
• Estructura más compleja con múltiples clases
• Requiere punteros a funciones o funciones virtuales
• Las transiciones de estado son menos visibles que en las tablas de estado
• Puede ser excesivo para máquinas de estados simples
• Sobrecarga de memoria para objetos de estado y tablas de funciones virtuales","benefits-drawbacks state-pattern behavioral embedded-c","Behavioral","308"
"What patterns are related to the State Pattern?","• State Table Pattern: Alternative using lookup tables instead of polymorphism
• Strategy Pattern: State Pattern is a behavioral variation of Strategy
• Singleton Pattern: Often used to ensure only one instance of each state exists
• Flyweight Pattern: Can be used to share state objects","¿Qué patrones están relacionados con el patrón State?","• State Table Pattern (Patrón Tabla de Estados): Alternativa usando tablas de búsqueda en lugar de polimorfismo
• Strategy Pattern (Patrón Estrategia): El patrón State es una variación comportamental de Strategy
• Singleton Pattern (Patrón Singleton): A menudo usado para asegurar que solo existe una instancia de cada estado
• Flyweight Pattern (Patrón Flyweight): Puede usarse para compartir objetos de estado","related-patterns state-pattern behavioral","Behavioral","308"
"What are key implementation considerations for the State Pattern?","• Define a StateActionSet structure with function pointers for each event handler
• Create a state class for each state with its own StateActionSet
• The Context maintains a pointer to the current state's StateActionSet
• Call handlers through function pointers in the StateActionSet
• For C++, use virtual functions instead of function pointers
• Implement entry and exit actions for state initialization and cleanup","¿Cuáles son las consideraciones clave de implementación para el patrón State?","• Definir una estructura StateActionSet con punteros a función para cada manejador de eventos
• Crear una clase de estado para cada estado con su propio StateActionSet
• El Context mantiene un puntero al StateActionSet del estado actual
• Llamar manejadores a través de punteros a función en el StateActionSet
• Para C++, usar funciones virtuales en lugar de punteros a función
• Implementar acciones de entrada y salida para inicialización y limpieza de estado","implementation state-pattern behavioral embedded-c","Behavioral","308"
"typedef struct StateActionSet {
  void (*pEntry)(void);
  void (*pExit)(void);
  State (*pEventA)(EventAData*);
  State (*pEventB)(EventBData*);
  State (*pEventC)(EventCData*);
} StateActionSet;","Pattern: State Pattern
Key elements: Structure containing function pointers for entry/exit actions and event handlers. This defines the interface that all concrete states must implement, enabling polymorphic behavior through function pointers in C.","typedef struct StateActionSet {
  void (*pEntry)(void);
  void (*pExit)(void);
  State (*pEventA)(EventAData*);
  State (*pEventB)(EventBData*);
  State (*pEventC)(EventCData*);
} StateActionSet;","Patrón: State Pattern
Elementos clave: Estructura que contiene punteros a función para acciones de entrada/salida y manejadores de eventos. Esto define la interfaz que todos los estados concretos deben implementar, habilitando comportamiento polimórfico a través de punteros a función en C.","code-example state-pattern behavioral c embedded-c","Behavioral","310"
"void Context_EventA(Context *me, EventAData *data) {
  State nextState;
  nextState = me->pState->pEventA(data);
  if (nextState != me->pState) {
    me->pState->pExit();
    me->pState = getStateActionSet(nextState);
    me->pState->pEntry();
  }
}","Pattern: State Pattern
Key elements: Context delegates event handling to current state, retrieves next state, and performs state transition with exit/entry actions. This demonstrates the polymorphic event handling and proper state transition protocol.","void Context_EventA(Context *me, EventAData *data) {
  State nextState;
  nextState = me->pState->pEventA(data);
  if (nextState != me->pState) {
    me->pState->pExit();
    me->pState = getStateActionSet(nextState);
    me->pState->pEntry();
  }
}","Patrón: State Pattern
Elementos clave: El Context delega el manejo de eventos al estado actual, recupera el siguiente estado, y realiza la transición de estado con acciones de salida/entrada. Esto demuestra el manejo polimórfico de eventos y el protocolo apropiado de transición de estado.","code-example state-pattern behavioral c embedded-c","Behavioral","315"
"What are real-world examples of the State Pattern?","• TCP connection states (CLOSED, LISTEN, SYN_SENT, ESTABLISHED, etc.)
• GUI widget states (enabled, disabled, focused, etc.)
• Document editing states (viewing, editing, reviewing)
• Light controller with mode and error states (shown in chapter)","¿Cuáles son ejemplos del mundo real del patrón State?","• Estados de conexión TCP (CLOSED, LISTEN, SYN_SENT, ESTABLISHED, etc.)
• Estados de widgets GUI (habilitado, deshabilitado, enfocado, etc.)
• Estados de edición de documento (visualizando, editando, revisando)
• Controlador de luz con estados de modo y error (mostrado en el capítulo)","real-world state-pattern behavioral embedded-c","Behavioral","308"
"What is the intent of the Decomposed AND-State Pattern?","Model orthogonal regions (AND-states) in a state machine by decomposing them into separate, concurrent state machines that execute independently.","¿Cuál es la intención del patrón Decomposed AND-State (Estado-Y Descompuesto)?","Modelar regiones ortogonales (estados-Y) en una máquina de estados descomponiéndolas en máquinas de estados separadas y concurrentes que se ejecutan independientemente.","intent decomposed-and-state-pattern behavioral embedded-c","Behavioral","327"
"When would you use the Decomposed AND-State Pattern?","• Systems with multiple independent aspects or concerns
• State machines where certain states need to track multiple orthogonal conditions
• When modeling logical concurrency without true multithreading
• Systems where the product of substates would create too many combined states
• Embedded systems needing to track mode and status independently
• When different aspects have different event sets or lifecycles","¿Cuándo usarías el patrón Decomposed AND-State?","• Sistemas con múltiples aspectos o preocupaciones independientes
• Máquinas de estados donde ciertos estados necesitan rastrear múltiples condiciones ortogonales
• Cuando se modela concurrencia lógica sin verdadero multithreading
• Sistemas donde el producto de subestados crearía demasiados estados combinados
• Sistemas embebidos que necesitan rastrear modo y estado independientemente
• Cuando diferentes aspectos tienen diferentes conjuntos de eventos o ciclos de vida","use-case decomposed-and-state-pattern behavioral embedded-c","Behavioral","327"
"What are the key participants in the Decomposed AND-State Pattern?","• Context: Container for multiple orthogonal state machines
• Orthogonal Region State Machines: Independent state machines for each AND-state region
• Events: May be dispatched to one or more orthogonal regions
• State objects: Separate states within each orthogonal region","¿Cuáles son los participantes clave en el patrón Decomposed AND-State?","• Context (Contexto): Contenedor para múltiples máquinas de estados ortogonales
• Orthogonal Region State Machines (Máquinas de Estado de Región Ortogonal): Máquinas de estados independientes para cada región de estado-Y
• Events (Eventos): Pueden ser despachados a una o más regiones ortogonales
• State objects (Objetos de estado): Estados separados dentro de cada región ortogonal","key-concepts decomposed-and-state-pattern behavioral embedded-c","Behavioral","327"
"What are the benefits and drawbacks of the Decomposed AND-State Pattern?","Benefits:
• Avoids state space explosion from combining orthogonal concerns
• Clearer model separating independent aspects
• Each region can be developed and tested independently
• Easier to understand and maintain than monolithic state machines
• Supports separation of concerns
• Reduces complexity by factoring out orthogonal behavior
• More closely matches UML AND-state semantics

Drawbacks:
• Requires multiple state machine instances
• Event dispatching logic can become complex
• Coordination between regions requires explicit queries
• May need synchronization mechanisms
• Not true concurrency (sequential execution in most embedded systems)
• Overhead of maintaining multiple state machines","¿Cuáles son los beneficios y desventajas del patrón Decomposed AND-State?","Beneficios:
• Evita la explosión del espacio de estados al combinar preocupaciones ortogonales
• Modelo más claro que separa aspectos independientes
• Cada región puede ser desarrollada y probada independientemente
• Más fácil de entender y mantener que máquinas de estados monolíticas
• Soporta la separación de preocupaciones
• Reduce la complejidad factorizando el comportamiento ortogonal
• Se ajusta más cercanamente a la semántica de estados-Y de UML

Desventajas:
• Requiere múltiples instancias de máquina de estados
• La lógica de despacho de eventos puede volverse compleja
• La coordinación entre regiones requiere consultas explícitas
• Puede necesitar mecanismos de sincronización
• No es verdadera concurrencia (ejecución secuencial en la mayoría de sistemas embebidos)
• Sobrecarga de mantener múltiples máquinas de estados","benefits-drawbacks decomposed-and-state-pattern behavioral embedded-c","Behavioral","327"
"What patterns are related to the Decomposed AND-State Pattern?","• State Pattern: Used to implement each orthogonal region
• State Table Pattern: Alternative implementation for each region
• Mediator Pattern: Can coordinate between orthogonal regions
• Observer Pattern: Regions can observe each other's state changes","¿Qué patrones están relacionados con el patrón Decomposed AND-State?","• State Pattern (Patrón Estado): Usado para implementar cada región ortogonal
• State Table Pattern (Patrón Tabla de Estados): Implementación alternativa para cada región
• Mediator Pattern (Patrón Mediador): Puede coordinar entre regiones ortogonales
• Observer Pattern (Patrón Observador): Las regiones pueden observar los cambios de estado entre sí","related-patterns decomposed-and-state-pattern behavioral","Behavioral","327"
"What are key implementation considerations for the Decomposed AND-State Pattern?","• Create separate state machine classes for each orthogonal region
• The Context instantiates and contains these state machines
• Define which events go to which regions
• Use either broadcast (all regions receive all events) or selective dispatching
• If regions need to coordinate, provide accessor methods to query the state of other regions","¿Cuáles son las consideraciones clave de implementación para el patrón Decomposed AND-State?","• Crear clases de máquina de estados separadas para cada región ortogonal
• El Context instancia y contiene estas máquinas de estados
• Definir qué eventos van a qué regiones
• Usar ya sea transmisión (todas las regiones reciben todos los eventos) o despacho selectivo
• Si las regiones necesitan coordinarse, proporcionar métodos de acceso para consultar el estado de otras regiones","implementation decomposed-and-state-pattern behavioral embedded-c","Behavioral","327"
"typedef struct LightController {
  StateActionSet *pModeState;
  StateActionSet *pErrorState;
  int brightness;
  int errorCode;
} LightController;","Pattern: Decomposed AND-State Pattern
Key elements: Context containing two orthogonal state machine regions (pModeState and pErrorState) plus shared data. Each region tracks its own state independently, avoiding state space explosion.","typedef struct LightController {
  StateActionSet *pModeState;
  StateActionSet *pErrorState;
  int brightness;
  int errorCode;
} LightController;","Patrón: Decomposed AND-State Pattern
Elementos clave: Contexto que contiene dos regiones de máquina de estados ortogonales (pModeState y pErrorState) más datos compartidos. Cada región rastrea su propio estado independientemente, evitando la explosión del espacio de estados.","code-example decomposed-and-state-pattern behavioral c embedded-c","Behavioral","330"
"What are real-world examples of the Decomposed AND-State Pattern?","• Light controller with independent mode and error states (shown in chapter)
• Device with operational mode and communication status
• System with normal operation states and diagnostic states
• User interface with content state and connection state","¿Cuáles son ejemplos del mundo real del patrón Decomposed AND-State?","• Controlador de luz con estados de modo y error independientes (mostrado en el capítulo)
• Dispositivo con modo operacional y estado de comunicación
• Sistema con estados de operación normal y estados de diagnóstico
• Interfaz de usuario con estado de contenido y estado de conexión","real-world decomposed-and-state-pattern behavioral embedded-c","Behavioral","327"
"Compare State Table Pattern vs State Pattern","Similarities:
• Both implement state machines with events and transitions
• Both support entry/exit and transition actions
• Both separate state behavior from context

Differences:
• State Table uses two-dimensional arrays; State Pattern uses polymorphism
• State Table has smaller code footprint; State Pattern has larger code size
• State Table makes all transitions visible; State Pattern scatters transition logic
• State Table requires uniform action signatures; State Pattern allows different handlers per state

When to use each:
• Use State Table for simple, regular state machines with limited code space
• Use State Pattern for complex state-specific behavior requiring flexibility","Compara el patrón State Table vs el patrón State","Similitudes:
• Ambos implementan máquinas de estados con eventos y transiciones
• Ambos soportan acciones de entrada/salida y transición
• Ambos separan el comportamiento del estado del contexto

Diferencias:
• State Table usa arreglos bidimensionales; State Pattern usa polimorfismo
• State Table tiene menor huella de código; State Pattern tiene mayor tamaño de código
• State Table hace todas las transiciones visibles; State Pattern dispersa la lógica de transición
• State Table requiere firmas de acción uniformes; State Pattern permite diferentes manejadores por estado

Cuándo usar cada uno:
• Usar State Table para máquinas de estados simples y regulares con espacio de código limitado
• Usar State Pattern para comportamiento complejo específico del estado que requiere flexibilidad","comparison state-table-pattern state-pattern","Comparison","308"
"Which patterns use the concept 'Run-to-Completion Semantics'?","The principle that an event must be completely processed before the next event is handled. This ensures predictable behavior and prevents race conditions in state machines.

Patterns: State Table Pattern, State Pattern, Decomposed AND-State Pattern","¿Qué patrones usan el concepto 'Semántica de Ejecución hasta Completar'?","El principio de que un evento debe procesarse completamente antes de que se maneje el siguiente evento. Esto asegura comportamiento predecible y previene condiciones de carrera en máquinas de estados.

Patrones: State Table Pattern, State Pattern, Decomposed AND-State Pattern","cross-cutting run-to-completion-semantics","Cross-Cutting","298"
"Which patterns use the concept 'Entry and Exit Actions'?","Special actions executed when entering or leaving a state. Entry actions initialize state-specific resources or behaviors. Exit actions clean up before transitioning to a new state. These actions are independent of the specific transition being taken.

Patterns: State Pattern, Decomposed AND-State Pattern","¿Qué patrones usan el concepto 'Acciones de Entrada y Salida'?","Acciones especiales ejecutadas al entrar o salir de un estado. Las acciones de entrada inicializan recursos o comportamientos específicos del estado. Las acciones de salida limpian antes de transicionar a un nuevo estado. Estas acciones son independientes de la transición específica que se está tomando.

Patrones: State Pattern, Decomposed AND-State Pattern","cross-cutting entry-exit-actions","Cross-Cutting","310"
"Which patterns use the concept 'Function Pointers for Polymorphism'?","Using function pointers in C to achieve polymorphic behavior similar to virtual functions in C++. Structures contain pointers to functions, allowing different implementations to be swapped at runtime. This enables state-specific behavior without conditional logic.

Patterns: State Table Pattern, State Pattern, Decomposed AND-State Pattern","¿Qué patrones usan el concepto 'Punteros a Función para Polimorfismo'?","Usar punteros a función en C para lograr comportamiento polimórfico similar a las funciones virtuales en C++. Las estructuras contienen punteros a funciones, permitiendo que diferentes implementaciones se intercambien en tiempo de ejecución. Esto habilita comportamiento específico del estado sin lógica condicional.

Patrones: State Table Pattern, State Pattern, Decomposed AND-State Pattern","cross-cutting function-pointers polymorphism c","Cross-Cutting","298"
"Which patterns use the concept 'Orthogonal Regions'?","Independent, concurrent aspects of a state machine that execute simultaneously. Each orthogonal region has its own states and transitions. Multiple regions can be active at the same time, representing different independent concerns (e.g., operational mode vs. error status).

Patterns: Decomposed AND-State Pattern","¿Qué patrones usan el concepto 'Regiones Ortogonales'?","Aspectos independientes y concurrentes de una máquina de estados que se ejecutan simultáneamente. Cada región ortogonal tiene sus propios estados y transiciones. Múltiples regiones pueden estar activas al mismo tiempo, representando diferentes preocupaciones independientes (ej., modo operacional vs. estado de error).

Patrones: Decomposed AND-State Pattern","cross-cutting orthogonal-regions and-states","Cross-Cutting","327"
"Which patterns use the concept 'State Space Explosion'?","The combinatorial explosion that occurs when combining multiple independent state machines into a single machine. If one aspect has M states and another has N states, the combined machine would need M×N states. Decomposition into orthogonal regions avoids this explosion by keeping the regions separate.

Patterns: Decomposed AND-State Pattern","¿Qué patrones usan el concepto 'Explosión del Espacio de Estados'?","La explosión combinatoria que ocurre al combinar múltiples máquinas de estados independientes en una sola máquina. Si un aspecto tiene M estados y otro tiene N estados, la máquina combinada necesitaría M×N estados. La descomposición en regiones ortogonales evita esta explosión manteniendo las regiones separadas.

Patrones: Decomposed AND-State Pattern","cross-cutting state-space-explosion complexity","Cross-Cutting","327"
"Which patterns use the concept 'Guard Conditions'?","Boolean conditions that determine whether a transition should occur. The same event in the same state might lead to different next states depending on guard conditions. These conditions test the values of context attributes or parameters.

Patterns: State Table Pattern, State Pattern","¿Qué patrones usan el concepto 'Condiciones de Guarda'?","Condiciones booleanas que determinan si una transición debe ocurrir. El mismo evento en el mismo estado podría llevar a diferentes estados siguientes dependiendo de las condiciones de guarda. Estas condiciones prueban los valores de atributos del contexto o parámetros.

Patrones: State Table Pattern, State Pattern","cross-cutting guard-conditions conditional-transitions","Cross-Cutting","298"
"Which patterns use the concept 'State Machine Context'?","The object that owns and manages the state machine. Contains the current state, state machine data, and provides the interface for event dispatching. The context maintains any data that persists across state transitions and provides the environment in which states operate.

Patterns: State Table Pattern, State Pattern, Decomposed AND-State Pattern","¿Qué patrones usan el concepto 'Contexto de Máquina de Estados'?","El objeto que posee y administra la máquina de estados. Contiene el estado actual, datos de la máquina de estados, y proporciona la interfaz para el despacho de eventos. El contexto mantiene cualquier dato que persiste a través de las transiciones de estado y proporciona el entorno en el cual los estados operan.

Patrones: State Table Pattern, State Pattern, Decomposed AND-State Pattern","cross-cutting context state-machine-management","Cross-Cutting","298"
"What are common misuses of the State Table Pattern?","• Using state tables for sparse state-event matrices (wastes memory)
• Not initializing all table entries (undefined behavior)
• Making action functions have different signatures (breaks uniformity)
• Using state tables for complex state-specific behavior (should use State Pattern)
• Not enumerating all states and events (incomplete state machine)
• Trying to scale state tables to very large state machines (doesn't scale well)","¿Cuáles son los usos incorrectos comunes del patrón State Table?","• Usar tablas de estado para matrices estado-evento dispersas (desperdicia memoria)
• No inicializar todas las entradas de la tabla (comportamiento indefinido)
• Hacer que las funciones de acción tengan diferentes firmas (rompe la uniformidad)
• Usar tablas de estado para comportamiento complejo específico del estado (debería usar State Pattern)
• No enumerar todos los estados y eventos (máquina de estados incompleta)
• Intentar escalar tablas de estado a máquinas de estados muy grandes (no escala bien)","anti-pattern state-table-pattern behavioral","Behavioral","298"
"What are common misuses of the State Pattern?","• Using State Pattern for simple state machines (overkill, use State Table instead)
• Not implementing proper entry/exit actions (state initialization issues)
• Allowing states to directly access other states (tight coupling)
• Creating new state objects on every transition (memory overhead)
• Not defining a clear state interface (inconsistent behavior)
• Using State Pattern when transitions need to be easily visible (use State Table)","¿Cuáles son los usos incorrectos comunes del patrón State?","• Usar State Pattern para máquinas de estados simples (excesivo, usar State Table en su lugar)
• No implementar acciones de entrada/salida apropiadas (problemas de inicialización de estado)
• Permitir que los estados accedan directamente a otros estados (acoplamiento fuerte)
• Crear nuevos objetos de estado en cada transición (sobrecarga de memoria)
• No definir una interfaz de estado clara (comportamiento inconsistente)
• Usar State Pattern cuando las transiciones necesitan ser fácilmente visibles (usar State Table)","anti-pattern state-pattern behavioral","Behavioral","308"
"What are common misuses of the Decomposed AND-State Pattern?","• Decomposing regions that are not truly orthogonal (creates coordination complexity)
• Broadcasting all events to all regions unnecessarily (inefficient)
• Creating tight coupling between orthogonal regions (defeats the purpose)
• Not handling region coordination properly when needed (synchronization issues)
• Using AND-states when a simple state machine would suffice (over-engineering)
• Assuming true concurrency when execution is sequential (timing bugs)","¿Cuáles son los usos incorrectos comunes del patrón Decomposed AND-State?","• Descomponer regiones que no son verdaderamente ortogonales (crea complejidad de coordinación)
• Transmitir todos los eventos a todas las regiones innecesariamente (ineficiente)
• Crear acoplamiento fuerte entre regiones ortogonales (derrota el propósito)
• No manejar apropiadamente la coordinación de regiones cuando es necesaria (problemas de sincronización)
• Usar estados-Y cuando una máquina de estados simple sería suficiente (sobre-ingeniería)
• Asumir verdadera concurrencia cuando la ejecución es secuencial (errores de temporización)","anti-pattern decomposed-and-state-pattern behavioral","Behavioral","327"
"What is the intent of the Single Event Receptor Pattern?","Provide a uniform interface for accepting events in both synchronous and asynchronous state machines using a single event receptor function that accepts event data.","¿Cuál es la intención del Patrón de Receptor de Evento Único?","Proporcionar una interfaz uniforme para aceptar eventos tanto en máquinas de estado síncronas como asíncronas utilizando una función receptora de eventos única que acepta datos de eventos.","intent single-event-receptor-pattern behavioral state-machines","Behavioral","274"
"When would you use the Single Event Receptor Pattern?","- When implementing both synchronous and asynchronous state machines
- When you want a uniform interface for event processing
- When events need to carry associated data
- When implementing event queuing mechanisms
- When run-to-completion semantics are required","¿Cuándo usarías el Patrón de Receptor de Evento Único?","- Al implementar máquinas de estado síncronas y asíncronas
- Cuando quieres una interfaz uniforme para el procesamiento de eventos
- Cuando los eventos necesitan llevar datos asociados
- Al implementar mecanismos de cola de eventos
- Cuando se requiere semántica de ejecución hasta completar","use-case single-event-receptor-pattern behavioral state-machines","Behavioral","274"
"What are the key participants in the Single Event Receptor Pattern?","- Event: Data structure containing event type and associated event data
- Event Receptor: Single function that accepts Event parameter and dispatches to appropriate handler
- Event Queue: FIFO queue for storing events in asynchronous state machines
- State Machine: Contains current state and processes events
- Event Handlers: Functions that process specific event types within states","¿Cuáles son los participantes clave en el Patrón de Receptor de Evento Único?","- Evento: Estructura de datos que contiene el tipo de evento y datos asociados al evento
- Receptor de Evento: Función única que acepta un parámetro de Evento y lo despacha al manejador apropiado
- Cola de Eventos: Cola FIFO para almacenar eventos en máquinas de estado asíncronas
- Máquina de Estado: Contiene el estado actual y procesa eventos
- Manejadores de Eventos: Funciones que procesan tipos de eventos específicos dentro de los estados","key-concepts single-event-receptor-pattern behavioral state-machines","Behavioral","274"
"What are the benefits and drawbacks of the Single Event Receptor Pattern?","Benefits:
- Works with both synchronous and asynchronous state machines
- Provides uniform interface for event reception
- Enables event queuing for asynchronous processing
- Supports run-to-completion semantics
- Event data can carry parameters

Drawbacks:
- Requires defining event data structure with union for different event types
- Event creation may be slightly more complex than direct function calls
- Overhead of event structure allocation","¿Cuáles son los beneficios y desventajas del Patrón de Receptor de Evento Único?","Beneficios:
- Funciona con máquinas de estado síncronas y asíncronas
- Proporciona interfaz uniforme para la recepción de eventos
- Permite cola de eventos para procesamiento asíncrono
- Admite semántica de ejecución hasta completar
- Los datos del evento pueden llevar parámetros

Desventajas:
- Requiere definir estructura de datos de evento con unión para diferentes tipos de eventos
- La creación de eventos puede ser ligeramente más compleja que llamadas directas a funciones
- Sobrecarga de asignación de estructura de eventos","benefits-drawbacks single-event-receptor-pattern behavioral state-machines","Behavioral","274"
"What patterns are related to the Single Event Receptor Pattern?","- Multiple Event Receptor Pattern: Alternative approach using separate functions per event type
- State Table Pattern: Can be combined with Single Event Receptor for table-driven state machines
- State Pattern: Another state machine implementation approach using state objects","¿Qué patrones están relacionados con el Patrón de Receptor de Evento Único?","- Patrón de Receptor de Múltiples Eventos: Enfoque alternativo usando funciones separadas por tipo de evento
- Patrón de Tabla de Estados: Se puede combinar con Receptor de Evento Único para máquinas de estado basadas en tablas
- Patrón Estado: Otro enfoque de implementación de máquina de estado usando objetos de estado","related-patterns single-event-receptor-pattern behavioral state-machines","Behavioral","274"
