"FrontEN","BackEN","FrontES","BackES","Tags","Category","Page"
"How is Timer 2 configured for 1ms tick generation with a 12 MHz crystal in SCI SCHEDULER?","• Timer resolution: 12 MHz ÷ 12 = 1 MHz = 1 µs per count
• For 1 ms tick: Need 1000 counts
• Reload value: 65536 - 1000 = 64536 (0xFC18)
• Configuration: 16-bit auto-reload mode
• Registers: TH2=0xFC, TL2=0x18, RCAP2H=0xFC, RCAP2L=0x18
• Result: Precise 1 ms interrupts with automatic reload, no software overhead","¿Cómo se configura el Timer 2 para generación de tick de 1ms con un cristal de 12 MHz en SCI SCHEDULER?","• Resolución del temporizador: 12 MHz ÷ 12 = 1 MHz = 1 µs por cuenta
• Para tick de 1 ms: Se necesitan 1000 cuentas
• Valor de recarga: 65536 - 1000 = 64536 (0xFC18)
• Configuración: Modo de auto-recarga de 16 bits
• Registros: TH2=0xFC, TL2=0x18, RCAP2H=0xFC, RCAP2L=0x18
• Resultado: Interrupciones precisas de 1 ms con recarga automática, sin sobrecarga de software","implementation sci-scheduler behavioral timer-configuration embedded-systems","Behavioral","567"
"Which patterns use the concept 'Clock Synchronization in Distributed Systems'?","This concept addresses the problem of independent oscillators drifting due to temperature variations. Shared-clock schedulers use one Master clock to drive all Slaves through tick messages, ensuring synchronization regardless of individual oscillator drift.

Patterns: SCI SCHEDULER (TICK), TDMA Scheduler, UART-based Scheduler, CAN-based Scheduler","¿Qué patrones usan el concepto 'Sincronización de Reloj en Sistemas Distribuidos'?","Este concepto aborda el problema de osciladores independientes que se desfasan debido a variaciones de temperatura. Los planificadores de reloj compartido usan un reloj Maestro para impulsar todos los Esclavos mediante mensajes de tick, asegurando sincronización independientemente del desfase del oscilador individual.

Patrones: SCI SCHEDULER (TICK), TDMA Scheduler, Planificador basado en UART, Planificador basado en CAN","cross-cutting clock-synchronization distributed-systems embedded-systems","Cross-Cutting","544"
"Which patterns use the concept 'Single Point of Failure'?","In shared-clock architectures, the Master node's oscillator and scheduler become a single point of failure. If the Master fails, the entire network stops. Mitigation through backup Master nodes that detect primary Master failure and assume the Master role.

Patterns: SCI SCHEDULER (TICK), Backup Master Pattern, Redundant Node Pattern","¿Qué patrones usan el concepto 'Punto Único de Falla'?","En arquitecturas de reloj compartido, el oscilador y planificador del nodo Maestro se convierten en un punto único de falla. Si el Maestro falla, toda la red se detiene. Mitigación mediante nodos Maestros de respaldo que detectan falla del Maestro primario y asumen el rol de Maestro.

Patrones: SCI SCHEDULER (TICK), Patrón de Maestro de Respaldo, Patrón de Nodo Redundante","cross-cutting single-point-of-failure reliability embedded-systems","Cross-Cutting","560"
"Which patterns use the concept 'Error Detection and Safe States'?","Embedded systems must detect failures and transition to safe states. Slave nodes use watchdog timers to detect loss of tick messages. When ticks cease, the watchdog times out and resets the Slave to a predefined safe state (e.g., traffic lights showing red, aircraft control surfaces neutral).

Patterns: SCI SCHEDULER (TICK), Hardware Watchdog Pattern, Software Watchdog Pattern","¿Qué patrones usan el concepto 'Detección de Errores y Estados Seguros'?","Los sistemas embebidos deben detectar fallas y transicionar a estados seguros. Los nodos Esclavos usan temporizadores watchdog para detectar pérdida de mensajes de tick. Cuando los ticks cesan, el watchdog expira y reinicia el Esclavo a un estado seguro predefinido (ej., semáforos mostrando rojo, superficies de control de aeronaves neutrales).

Patrones: SCI SCHEDULER (TICK), Patrón de Watchdog por Hardware, Patrón de Watchdog por Software","cross-cutting error-detection safe-states embedded-systems","Cross-Cutting","548"
"Which patterns address the concept 'Reliability in Multiprocessor Systems'?","Adding processors doesn't automatically improve reliability - it can decrease it. A system with 100 nodes each 99.99% reliable has only ~37% overall reliability if all must work correctly (0.9999^100). Careful design, rigorous testing, and appropriate redundancy strategies are essential.

Patterns: SCI SCHEDULER (TICK), N-Version Programming, Redundant Node Pattern","¿Qué patrones abordan el concepto 'Confiabilidad en Sistemas Multiprocesador'?","Agregar procesadores no mejora automáticamente la confiabilidad - puede disminuirla. Un sistema con 100 nodos cada uno 99.99% confiable tiene solo ~37% de confiabilidad general si todos deben funcionar correctamente (0.9999^100). Diseño cuidadoso, pruebas rigurosas y estrategias de redundancia apropiadas son esenciales.

Patrones: SCI SCHEDULER (TICK), Programación N-Versión, Patrón de Nodo Redundante","cross-cutting reliability multiprocessor-systems embedded-systems","Cross-Cutting","550"
"Which patterns address 'Electromagnetic Interference (EMI) Susceptibility'?","Systems using external interrupt pins for critical signals are highly susceptible to EMI, especially with long wire connections that act as antennas. This limits certain patterns to local networks where components are on the same PCB within a shielded enclosure, minimizing EMI exposure.

Patterns: SCI SCHEDULER (TICK), External Interrupt-based Systems","¿Qué patrones abordan 'Susceptibilidad a Interferencia Electromagnética (EMI)'?","Los sistemas que usan pines de interrupción externa para señales críticas son altamente susceptibles a EMI, especialmente con conexiones de cable largas que actúan como antenas. Esto limita ciertos patrones a redes locales donde los componentes están en la misma PCB dentro de un recinto blindado, minimizando la exposición a EMI.

Patrones: SCI SCHEDULER (TICK), Sistemas basados en Interrupción Externa","cross-cutting emi electromagnetic-interference embedded-systems","Cross-Cutting","561"
"Which patterns use the 'Time Division Multiple Access (TDMA)' concept?","TDMA is a communication protocol where different nodes transmit in predefined time slots. In shared-clock schedulers, tick messages from Master and acknowledgement messages from Slaves are interleaved in a predictable pattern, allowing predetermined network bandwidth allocation and guaranteed message delivery timing.

Patterns: TDMA Scheduler, CAN-based Scheduler, UART-based Scheduler","¿Qué patrones usan el concepto 'Acceso Múltiple por División de Tiempo (TDMA)'?","TDMA es un protocolo de comunicación donde diferentes nodos transmiten en ranuras de tiempo predefinidas. En planificadores de reloj compartido, los mensajes de tick del Maestro y los mensajes de reconocimiento de los Esclavos se intercalan en un patrón predecible, permitiendo asignación predeterminada del ancho de banda de la red y entrega garantizada del tiempo de los mensajes.

Patrones: TDMA Scheduler, Planificador basado en CAN, Planificador basado en UART","cross-cutting tdma time-division-multiple-access embedded-systems","Cross-Cutting","546"
"What is the main limitation of the basic SCI SCHEDULER (TICK) pattern regarding error detection?","The basic pattern provides only one-way communication from Master to Slaves. Slaves can detect Master failure via watchdog timers, but the Master cannot detect Slave failures. This limitation is addressed in more advanced patterns (like TDMA Scheduler) that add acknowledgement messages from Slaves back to the Master.","¿Cuál es la principal limitación del patrón básico SCI SCHEDULER (TICK) respecto a la detección de errores?","El patrón básico proporciona solo comunicación unidireccional desde Maestro a Esclavos. Los Esclavos pueden detectar falla del Maestro mediante temporizadores watchdog, pero el Maestro no puede detectar fallas de los Esclavos. Esta limitación se aborda en patrones más avanzados (como TDMA Scheduler) que añaden mensajes de reconocimiento desde los Esclavos de vuelta al Maestro.","implementation sci-scheduler behavioral error-detection limitations","Behavioral","557"
"In the traffic light example, why is synchronization between Master and Slave nodes critical?","Without synchronization, both traffic lights might show 'green' simultaneously, causing a serious accident. Temperature variations cause independent oscillators to drift, so the shared-clock scheduler ensures both sets of lights remain synchronized. If synchronization is lost, the system enters a safe state (both showing red or all lights off).","En el ejemplo del semáforo, ¿por qué es crítica la sincronización entre nodos Maestro y Esclavo?","Sin sincronización, ambos semáforos podrían mostrar 'verde' simultáneamente, causando un accidente grave. Las variaciones de temperatura causan que los osciladores independientes se desfasen, por lo que el planificador de reloj compartido asegura que ambos conjuntos de luces permanezcan sincronizados. Si se pierde la sincronización, el sistema entra en un estado seguro (ambos mostrando rojo o todas las luces apagadas).","real-world sci-scheduler behavioral safety-critical","Behavioral","543"
"How does the SCI SCHEDULER pattern handle the startup sequence?","1. Master enters safe state
2. Optional delay to allow Slaves to time out and reset
3. Master sends first tick to start Slaves (falling edge on interrupt pin)
4. Slaves receive tick, refresh watchdog, and begin normal operation
5. Master enables interrupts to start scheduler
6. All nodes now run synchronized

This ensures Slaves are in a known safe state before normal operation begins.","¿Cómo maneja el patrón SCI SCHEDULER la secuencia de inicio?","1. El Maestro entra en estado seguro
2. Retraso opcional para permitir que los Esclavos expiren y se reinicien
3. El Maestro envía el primer tick para iniciar los Esclavos (flanco de bajada en pin de interrupción)
4. Los Esclavos reciben tick, refrescan watchdog y comienzan operación normal
5. El Maestro habilita interrupciones para iniciar el planificador
6. Todos los nodos ahora corren sincronizados

Esto asegura que los Esclavos estén en un estado seguro conocido antes de que comience la operación normal.","implementation sci-scheduler behavioral startup-sequence","Behavioral","568"
"Why might you use different oscillator frequencies for Master and Slave in SCI SCHEDULER?","While all nodes share the same tick rate (e.g., 1ms), you might use a 12 MHz oscillator on the Master for precise timing and an 11.0592 MHz oscillator on a Slave for standard UART baud rate generation (e.g., 9600 baud). The Slave still receives 1ms ticks from the Master for scheduling, but can generate accurate serial communication rates.","¿Por qué podrías usar diferentes frecuencias de oscilador para Maestro y Esclavo en SCI SCHEDULER?","Aunque todos los nodos comparten la misma tasa de tick (ej., 1ms), podrías usar un oscilador de 12 MHz en el Maestro para temporización precisa y un oscilador de 11.0592 MHz en un Esclavo para generación estándar de tasa de baudios UART (ej., 9600 baudios). El Esclavo aún recibe ticks de 1ms del Maestro para la programación, pero puede generar tasas de comunicación serial precisas.","implementation sci-scheduler behavioral oscillator-frequency uart","Behavioral","562"
"What are the three main problems addressed by shared-clock schedulers in multiprocessor systems?","1. Clock Synchronization: How to keep the clocks on various nodes synchronized despite temperature-induced oscillator drift
2. Data Transfer: How to transfer data between the various nodes
3. Error Detection: How does one node check for errors on other nodes

The SCI SCHEDULER (TICK) addresses problem 1, while more advanced S-C schedulers address all three using TDMA protocol.","¿Cuáles son los tres problemas principales abordados por los planificadores de reloj compartido en sistemas multiprocesador?","1. Sincronización de Reloj: Cómo mantener los relojes en varios nodos sincronizados a pesar del desfase del oscilador inducido por temperatura
2. Transferencia de Datos: Cómo transferir datos entre los varios nodos
3. Detección de Errores: Cómo verifica un nodo errores en otros nodos

El SCI SCHEDULER (TICK) aborda el problema 1, mientras que los planificadores S-C más avanzados abordan los tres usando protocolo TDMA.","intent sci-scheduler behavioral multiprocessor-systems","Behavioral","543"
"Compare SCI SCHEDULER (TICK) vs TDMA Scheduler","Similarities:
• Both use shared-clock architecture with Master/Slave nodes
• Both synchronize tasks via tick messages
• Both use cooperative scheduling

Differences:
• SCI SCHEDULER: One-way communication (Master→Slave only)
• TDMA: Bidirectional with acknowledgement messages (Slave→Master)
• SCI SCHEDULER: Master cannot detect Slave failures
• TDMA: Master can detect individual Slave failures
• SCI SCHEDULER: No data transfer mechanism
• TDMA: Supports data transfer in tick/ack messages

When to use each:
• SCI SCHEDULER: Simple applications, minimal overhead, one-way control
• TDMA: Need bidirectional error detection and data transfer","Compara SCI SCHEDULER (TICK) vs TDMA Scheduler","Similitudes:
• Ambos usan arquitectura de reloj compartido con nodos Maestro/Esclavo
• Ambos sincronizan tareas mediante mensajes de tick
• Ambos usan programación cooperativa

Diferencias:
• SCI SCHEDULER: Comunicación unidireccional (Maestro→Esclavo solamente)
• TDMA: Bidireccional con mensajes de reconocimiento (Esclavo→Maestro)
• SCI SCHEDULER: El Maestro no puede detectar fallas de Esclavos
• TDMA: El Maestro puede detectar fallas individuales de Esclavos
• SCI SCHEDULER: Sin mecanismo de transferencia de datos
• TDMA: Soporta transferencia de datos en mensajes de tick/reconocimiento

Cuándo usar cada uno:
• SCI SCHEDULER: Aplicaciones simples, sobrecarga mínima, control unidireccional
• TDMA: Necesita detección de errores bidireccional y transferencia de datos","comparison sci-scheduler tdma-scheduler behavioral","Comparison","546"
"What is the Turkish Airlines DC-10 example teaching about redundancy in multiprocessor systems?","In 1974, a DC-10 cargo door opened at altitude, causing cabin floor collapse. The aircraft had three redundant control lines, but all were routed under the cabin floor. When the floor collapsed, all three control lines failed simultaneously, causing a crash killing 346 people. Lesson: Redundant components must be truly independent - common-mode failures can negate redundancy benefits.","¿Qué enseña el ejemplo del DC-10 de Turkish Airlines sobre redundancia en sistemas multiprocesador?","En 1974, una puerta de carga de un DC-10 se abrió en altitud, causando el colapso del piso de la cabina. La aeronave tenía tres líneas de control redundantes, pero todas estaban enrutadas bajo el piso de la cabina. Cuando el piso colapsó, las tres líneas de control fallaron simultáneamente, causando un accidente que mató a 346 personas. Lección: Los componentes redundantes deben ser verdaderamente independientes - las fallas de modo común pueden negar los beneficios de la redundancia.","real-world reliability redundancy multiprocessor-systems safety-critical","Cross-Cutting","551"
"What happens when a Slave node's watchdog timer expires in SCI SCHEDULER?","When the watchdog expires (indicating no ticks received from Master):
1. Slave is reset (hardware or software reset)
2. Slave enters a predefined safe state (e.g., all outputs to safe values)
3. Slave remains in safe state
4. Slave waits for valid tick sequence from Master before resuming normal operation

This ensures the Slave doesn't continue operating with stale data when the Master has failed.","¿Qué sucede cuando el temporizador watchdog de un nodo Esclavo expira en SCI SCHEDULER?","Cuando el watchdog expira (indicando que no se recibieron ticks del Maestro):
1. El Esclavo se reinicia (reinicio por hardware o software)
2. El Esclavo entra en un estado seguro predefinido (ej., todas las salidas a valores seguros)
3. El Esclavo permanece en estado seguro
4. El Esclavo espera una secuencia de tick válida del Maestro antes de reanudar la operación normal

Esto asegura que el Esclavo no continúe operando con datos obsoletos cuando el Maestro ha fallado.","implementation sci-scheduler behavioral watchdog-timer error-handling","Behavioral","548"
"In SCI SCHEDULER, why must tasks use cooperative scheduling?","Tasks must voluntarily yield control and not block because:
• The scheduler is time-triggered, not preemptive
• Tasks run to completion in their allocated time slot
• A blocking task would prevent the scheduler update function from running
• This would prevent other tasks from being scheduled
• In Slaves, it could prevent watchdog refresh, causing system reset
• Cooperative scheduling ensures predictable timing with low overhead","En SCI SCHEDULER, ¿por qué las tareas deben usar programación cooperativa?","Las tareas deben ceder control voluntariamente y no bloquearse porque:
• El planificador es activado por tiempo, no es preventivo
• Las tareas se ejecutan hasta completarse en su ranura de tiempo asignada
• Una tarea bloqueante impediría que la función de actualización del planificador se ejecute
• Esto impediría que otras tareas sean programadas
• En Esclavos, podría impedir el refresco del watchdog, causando reinicio del sistema
• La programación cooperativa asegura temporización predecible con baja sobrecarga","implementation sci-scheduler behavioral cooperative-scheduling","Behavioral","554"
"What are the three error handling options for Master nodes in shared-clock schedulers?","1. Enter Safe State Then Shut Down: Stop tick messages, causing Slaves to reset and wait in safe state. Simple and effective when safe state exists.

2. Restart the Network: Reset Master and all Slaves, re-establish connections, engage backup Slaves if needed. Takes time (~0.5s) but allows recovery.

3. Engage Backup Slave: Start corresponding backup unit without restarting entire network. Fastest recovery but more complex code.

Choice depends on safety requirements, recovery time needs, and system complexity.","¿Cuáles son las tres opciones de manejo de errores para nodos Maestros en planificadores de reloj compartido?","1. Entrar en Estado Seguro y Luego Apagar: Detener mensajes de tick, causando que los Esclavos se reinicien y esperen en estado seguro. Simple y efectivo cuando existe un estado seguro.

2. Reiniciar la Red: Reiniciar Maestro y todos los Esclavos, restablecer conexiones, activar Esclavos de respaldo si es necesario. Toma tiempo (~0.5s) pero permite recuperación.

3. Activar Esclavo de Respaldo: Iniciar unidad de respaldo correspondiente sin reiniciar toda la red. Recuperación más rápida pero código más complejo.

La elección depende de los requisitos de seguridad, necesidades de tiempo de recuperación y complejidad del sistema.","implementation sci-scheduler behavioral error-handling","Behavioral","549"
"What is the intent of the SCI Scheduler (Tick) Version 2 pattern?","Implement a shared-clock scheduler with bidirectional acknowledgment between Master and Slave nodes to detect node failures and synchronize task execution across multiple microcontrollers.","¿Cuál es la intención del patrón SCI Scheduler (Tick) Versión 2?","Implementar un planificador de reloj compartido con reconocimiento bidireccional entre nodos Maestro y Esclavo para detectar fallos de nodos y sincronizar la ejecución de tareas a través de múltiples microcontroladores.","intent sci-scheduler-tick structural embedded-systems","Structural","582"
"When would you use the SCI Scheduler (Tick) Version 2 pattern?","• When you need to detect failures in both Master and Slave nodes
• When synchronization between multiple 8051 microcontrollers is required
• When you need a time-triggered architecture with failure detection
• When using external interrupt-based communication between nodes","¿Cuándo usarías el patrón SCI Scheduler (Tick) Versión 2?","• Cuando necesitas detectar fallos tanto en nodos Maestro como Esclavo
• Cuando se requiere sincronización entre múltiples microcontroladores 8051
• Cuando necesitas una arquitectura activada por tiempo con detección de fallos
• Cuando usas comunicación basada en interrupciones externas entre nodos","use-case sci-scheduler-tick structural embedded-systems","Structural","582"
"What are the key participants in the SCI Scheduler (Tick) Version 2 pattern?","• Master Node: Controls timing using Timer 2, sends tick messages to Slave, monitors Slave watchdog pin for activity
• Slave Node: Receives tick interrupts via external interrupt 0, executes scheduled tasks, refreshes watchdog to signal it is alive
• Watchdog Timer (1232): External hardware watchdog on Slave that detects Master failure
• Interrupt Communication: Tick signal from Master to Slave P3.2 (INT0), Ack signal monitored on watchdog pin","¿Cuáles son los participantes clave en el patrón SCI Scheduler (Tick) Versión 2?","• Nodo Maestro: Controla el tiempo usando el Temporizador 2, envía mensajes de tick al Esclavo, monitorea el pin del watchdog del Esclavo para detectar actividad
• Nodo Esclavo: Recibe interrupciones de tick vía interrupción externa 0, ejecuta tareas programadas, refresca el watchdog para señalar que está vivo
• Temporizador Watchdog (1232): Watchdog de hardware externo en el Esclavo que detecta fallos del Maestro
• Comunicación por Interrupción: Señal de tick del Maestro al P3.2 del Esclavo (INT0), señal de Ack monitoreada en el pin del watchdog","key-concepts sci-scheduler-tick structural embedded-systems","Structural","582"
"What are the benefits and drawbacks of the SCI Scheduler (Tick) Version 2 pattern?","Benefits:
• Master can detect Slave node failures through watchdog monitoring
• Slave can detect Master failures through hardware watchdog timeout
• Synchronous task execution across multiple nodes
• Low software overhead compared to standard scheduler
• Hardware-based failure detection provides reliability

Drawbacks:
• Requires dedicated port pins for tick and watchdog signals
• No data transfer capability between nodes
• Limited to local networks (short distances)
• Requires external watchdog hardware component
• Single point of failure if Master fails","¿Cuáles son los beneficios y desventajas del patrón SCI Scheduler (Tick) Versión 2?","Beneficios:
• El Maestro puede detectar fallos del nodo Esclavo mediante monitoreo del watchdog
• El Esclavo puede detectar fallos del Maestro mediante timeout del watchdog de hardware
• Ejecución sincrónica de tareas a través de múltiples nodos
• Bajo overhead de software comparado con planificador estándar
• La detección de fallos basada en hardware proporciona confiabilidad

Desventajas:
• Requiere pines de puerto dedicados para señales de tick y watchdog
• No tiene capacidad de transferencia de datos entre nodos
• Limitado a redes locales (distancias cortas)
• Requiere componente de hardware de watchdog externo
• Punto único de fallo si el Maestro falla","benefits-drawbacks sci-scheduler-tick structural embedded-systems","Structural","582"
"What patterns are related to SCI Scheduler (Tick) Version 2?","• SCI Scheduler (Tick) Version 1: Predecessor pattern without Slave failure detection capability
• SCI Scheduler (Data): Extended version that adds bidirectional data transfer capability
• Co-operative Scheduler: Alternative single-processor scheduling approach","¿Qué patrones están relacionados con SCI Scheduler (Tick) Versión 2?","• SCI Scheduler (Tick) Versión 1: Patrón predecesor sin capacidad de detección de fallos del Esclavo
• SCI Scheduler (Data): Versión extendida que agrega capacidad de transferencia de datos bidireccional
• Co-operative Scheduler: Enfoque alternativo de planificación de un solo procesador","related-patterns sci-scheduler-tick structural","Structural","582"
"What are key implementation considerations for the SCI Scheduler (Tick) Version 2 pattern?","• Master uses Timer 2 with 16-bit auto-reload for 1ms tick interval at 12 MHz
• Slave triggered by falling edge on P3.2 (external interrupt 0)
• Watchdog pin toggles state on every Slave update to signal activity
• Master compares previous and current watchdog pin state to detect Slave operation
• 500ms delay at startup allows Slave watchdog to timeout and reset
• Both nodes enter safe state on error detection
• IT0=1 configures falling-edge trigger for external interrupt","¿Cuáles son las consideraciones clave de implementación para el patrón SCI Scheduler (Tick) Versión 2?","• El Maestro usa el Temporizador 2 con recarga automática de 16 bits para intervalo de tick de 1ms a 12 MHz
• El Esclavo se activa por flanco descendente en P3.2 (interrupción externa 0)
• El pin del watchdog cambia de estado en cada actualización del Esclavo para señalar actividad
• El Maestro compara el estado previo y actual del pin del watchdog para detectar operación del Esclavo
• Retardo de 500ms al inicio permite que el watchdog del Esclavo expire y se reinicie
• Ambos nodos entran en estado seguro al detectar un error
• IT0=1 configura disparador de flanco descendente para interrupción externa","implementation sci-scheduler-tick structural embedded-c","Structural","578"
"```c
void SCI_TICK2_MASTER_Init_T2(void) {
    // Configure Timer 2: 16-bit auto-reload
    T2CON = 0x04;
    T2MOD = 0x00;
    TH2 = 0xFC;
    RCAP2H = 0xFC;
    TL2 = 0x18;
    RCAP2L = 0x18;
    ET2 = 1;
    TR2 = 1;
}
```
What pattern does this code implement?","Pattern: SCI Scheduler (Tick) Version 2
Key elements: Master node initialization configures Timer 2 for 1ms tick interval using auto-reload mode at 12 MHz. Reload value 0xFC18 = 64536 dec, providing 1000 ticks for 1ms overflow.","```c
void SCI_TICK2_MASTER_Init_T2(void) {
    // Configure Timer 2: 16-bit auto-reload
    T2CON = 0x04;
    T2MOD = 0x00;
    TH2 = 0xFC;
    RCAP2H = 0xFC;
    TL2 = 0x18;
    RCAP2L = 0x18;
    ET2 = 1;
    TR2 = 1;
}
```
¿Qué patrón implementa este código?","Patrón: SCI Scheduler (Tick) Versión 2
Elementos clave: La inicialización del nodo Maestro configura el Temporizador 2 para intervalo de tick de 1ms usando modo de recarga automática a 12 MHz. El valor de recarga 0xFC18 = 64536 dec, proporcionando 1000 ticks para desbordamiento de 1ms.","code-example sci-scheduler-tick structural c","Structural","584"
"```c
bit SCI_TICK2_MASTER_Process_Ack(void) {
    if (Watchdog_input_previous_G == Slave_watchdog_pin) {
        return RETURN_ERROR; // Slave failed!
    }
    Watchdog_input_previous_G = Slave_watchdog_pin;
    return RETURN_NORMAL;
}
```
What pattern and technique does this code demonstrate?","Pattern: SCI Scheduler (Tick) Version 2
Key elements: Master detects Slave failure by monitoring watchdog pin state changes. If pin doesn't toggle between ticks, Slave has failed and system enters safe state.","```c
bit SCI_TICK2_MASTER_Process_Ack(void) {
    if (Watchdog_input_previous_G == Slave_watchdog_pin) {
        return RETURN_ERROR; // Slave failed!
    }
    Watchdog_input_previous_G = Slave_watchdog_pin;
    return RETURN_NORMAL;
}
```
¿Qué patrón y técnica demuestra este código?","Patrón: SCI Scheduler (Tick) Versión 2
Elementos clave: El Maestro detecta fallo del Esclavo monitoreando cambios de estado del pin del watchdog. Si el pin no cambia entre ticks, el Esclavo ha fallado y el sistema entra en estado seguro.","code-example sci-scheduler-tick structural c failure-detection","Structural","587"
"```c
void SCI_TICK2_SLAVE_Watchdog_Refresh(void) reentrant {
    static bit WATCHDOG_state;
    if (WATCHDOG_state == 1) {
        WATCHDOG_state = 0;
        WATCHDOG_pin = 0;
    } else {
        WATCHDOG_state = 1;
        WATCHDOG_pin = 1;
    }
}
```
What is the purpose of this code in the SCI Scheduler pattern?","Pattern: SCI Scheduler (Tick) Version 2
Key elements: Slave toggles watchdog pin to signal Master it is alive and operational. Master monitors these state changes to detect if Slave has failed.","```c
void SCI_TICK2_SLAVE_Watchdog_Refresh(void) reentrant {
    static bit WATCHDOG_state;
    if (WATCHDOG_state == 1) {
        WATCHDOG_state = 0;
        WATCHDOG_pin = 0;
    } else {
        WATCHDOG_state = 1;
        WATCHDOG_pin = 1;
    }
}
```
¿Cuál es el propósito de este código en el patrón SCI Scheduler?","Patrón: SCI Scheduler (Tick) Versión 2
Elementos clave: El Esclavo cambia el estado del pin del watchdog para señalar al Maestro que está vivo y operacional. El Maestro monitorea estos cambios de estado para detectar si el Esclavo ha fallado.","code-example sci-scheduler-tick structural c watchdog","Structural","581"
"What is the intent of the SCI Scheduler (Data) pattern?","Extend shared-clock scheduler to support bidirectional data transfer between Master and Slave nodes while maintaining task synchronization and failure detection.","¿Cuál es la intención del patrón SCI Scheduler (Data)?","Extender el planificador de reloj compartido para soportar transferencia de datos bidireccional entre nodos Maestro y Esclavo mientras se mantiene la sincronización de tareas y detección de fallos.","intent sci-scheduler-data structural embedded-systems","Structural","593"
"When would you use the SCI Scheduler (Data) pattern?","• When you need both task synchronization and data exchange between nodes
• When up to 30 bits of data need to be transferred per tick interval
• When bidirectional communication is required in embedded multiprocessor systems
• When ports are available for data transfer in addition to control signals","¿Cuándo usarías el patrón SCI Scheduler (Data)?","• Cuando necesitas tanto sincronización de tareas como intercambio de datos entre nodos
• Cuando hasta 30 bits de datos necesitan ser transferidos por intervalo de tick
• Cuando se requiere comunicación bidireccional en sistemas embebidos multiprocesador
• Cuando hay puertos disponibles para transferencia de datos además de señales de control","use-case sci-scheduler-data structural embedded-systems","Structural","593"
"What are the key participants in the SCI Scheduler (Data) pattern?","• Master Node: Manages timing, sends tick messages with data byte, receives acknowledgment messages with data byte, monitors Slave health
• Slave Node: Receives tick interrupts and data, processes data, sends acknowledgment with return data, maintains watchdog
• Data Transfer Port: Typically Port 0 on both Master and Slave used for bidirectional 8-bit data transfer
• Control Signals: Tick signal (interrupt), acknowledgment signal (watchdog pin)","¿Cuáles son los participantes clave en el patrón SCI Scheduler (Data)?","• Nodo Maestro: Gestiona el tiempo, envía mensajes de tick con byte de datos, recibe mensajes de reconocimiento con byte de datos, monitorea la salud del Esclavo
• Nodo Esclavo: Recibe interrupciones de tick y datos, procesa datos, envía reconocimiento con datos de retorno, mantiene el watchdog
• Puerto de Transferencia de Datos: Típicamente Puerto 0 en ambos Maestro y Esclavo usado para transferencia bidireccional de datos de 8 bits
• Señales de Control: Señal de tick (interrupción), señal de reconocimiento (pin del watchdog)","key-concepts sci-scheduler-data structural embedded-systems","Structural","594"
"What are the benefits and drawbacks of the SCI Scheduler (Data) pattern?","Benefits:
• Bidirectional data transfer capability
• One byte transferred in each direction per tick interval
• Up to 30 bits of data possible if entire ports used
• Maintains synchronization and failure detection from SCI Scheduler (Tick)
• Low software overhead

Drawbacks:
• Requires two ports (one on Master, one on Slave) for data transfer
• Limited to 8 bits per transfer without additional protocol
• May be vulnerable to EMI without proper precautions
• Requires pull-up resistors on Port 0
• Data transfer rate limited by tick interval","¿Cuáles son los beneficios y desventajas del patrón SCI Scheduler (Data)?","Beneficios:
• Capacidad de transferencia de datos bidireccional
• Un byte transferido en cada dirección por intervalo de tick
• Hasta 30 bits de datos posibles si se usan puertos completos
• Mantiene sincronización y detección de fallos del SCI Scheduler (Tick)
• Bajo overhead de software

Desventajas:
• Requiere dos puertos (uno en Maestro, uno en Esclavo) para transferencia de datos
• Limitado a 8 bits por transferencia sin protocolo adicional
• Puede ser vulnerable a EMI sin precauciones adecuadas
• Requiere resistencias pull-up en Puerto 0
• Tasa de transferencia de datos limitada por intervalo de tick","benefits-drawbacks sci-scheduler-data structural embedded-systems","Structural","594"
"What patterns are related to SCI Scheduler (Data)?","• SCI Scheduler (Tick): Base pattern that this extends with data transfer capability
• SCU Scheduler (Local): UART-based alternative with serial data transfer
• CAN Scheduler: Higher-level protocol for complex multi-node networks","¿Qué patrones están relacionados con SCI Scheduler (Data)?","• SCI Scheduler (Tick): Patrón base que este extiende con capacidad de transferencia de datos
• SCU Scheduler (Local): Alternativa basada en UART con transferencia de datos serial
• CAN Scheduler: Protocolo de nivel superior para redes multi-nodo complejas","related-patterns sci-scheduler-data structural","Structural","594"
