"FrontEN","BackEN","FrontES","BackES","Tags","Category","Page"
"What are real-world examples of the Template Method pattern?","• Java Arrays.sort() uses compareTo() as a primitive operation that classes must implement
• Java InputStream read(byte b[], int off, int len) is a template method that uses read() primitive operation
• Swing JFrame uses paint() as a hook method for custom rendering
• Java Applet with init(), start(), stop(), destroy() hook methods for lifecycle management","¿Cuáles son ejemplos del mundo real del patrón Template Method?","• Java Arrays.sort() usa compareTo() como operación primitiva que las clases deben implementar
• Java InputStream read(byte b[], int off, int len) es un método plantilla que usa la operación primitiva read()
• Swing JFrame usa paint() como método hook para renderizado personalizado
• Java Applet con métodos hook init(), start(), stop(), destroy() para gestión del ciclo de vida","real-world template-method behavioral","Behavioral","275"
"What is the intent of the Iterator pattern?","Provide a way to access the elements of an aggregate object sequentially without exposing its underlying representation.","¿Cuál es el propósito del patrón Iterator (Iterador)?","Proporcionar una forma de acceder a los elementos de un objeto agregado secuencialmente sin exponer su representación subyacente.","intent iterator behavioral","Behavioral","315"
"When would you use the Iterator pattern?","• When you need to access an aggregate object's contents without exposing its internal representation
• When you need to support multiple traversals of aggregate objects
• When you want to provide a uniform interface for traversing different aggregate structures (polymorphic iteration)
• When you want to decouple collection classes from iteration algorithms
• When you have multiple collection implementations that need a consistent interface","¿Cuándo usarías el patrón Iterator?","• Cuando necesitas acceder al contenido de un objeto agregado sin exponer su representación interna
• Cuando necesitas soportar múltiples recorridos de objetos agregados
• Cuando quieres proporcionar una interfaz uniforme para recorrer diferentes estructuras agregadas (iteración polimórfica)
• Cuando quieres desacoplar las clases de colección de los algoritmos de iteración
• Cuando tienes múltiples implementaciones de colecciones que necesitan una interfaz consistente","use-case iterator behavioral","Behavioral","315"
"What are the key participants in the Iterator pattern?","• Iterator: Defines an interface for accessing and traversing elements (hasNext(), next(), remove())
• ConcreteIterator: Implements the Iterator interface and keeps track of the current position in the traversal
• Aggregate: Defines an interface for creating an Iterator object
• ConcreteAggregate: Implements the Iterator creation interface to return an instance of the proper ConcreteIterator","¿Cuáles son los participantes clave en el patrón Iterator?","• Iterator (Iterador): Define una interfaz para acceder y recorrer elementos (hasNext(), next(), remove())
• ConcreteIterator (Iterador Concreto): Implementa la interfaz Iterator y mantiene el rastro de la posición actual en el recorrido
• Aggregate (Agregado): Define una interfaz para crear un objeto Iterator
• ConcreteAggregate (Agregado Concreto): Implementa la interfaz de creación de Iterator para retornar una instancia del ConcreteIterator apropiado","key-concepts iterator behavioral","Behavioral","315"
"What are the benefits and drawbacks of the Iterator pattern?","Benefits:
• Supports multiple simultaneous traversals of an aggregate
• Provides a uniform interface for traversing different aggregate structures (polymorphic iteration)
• Decouples clients from the implementation of collections
• Simplifies the aggregate interface by removing traversal responsibility
• Promotes Single Responsibility Principle - aggregate manages collection, iterator manages traversal
• Allows different iteration strategies without changing the aggregate

Drawbacks:
• Can be overkill for simple collections
• May have performance overhead compared to direct access
• Requires additional classes (ConcreteIterator) to be maintained
• Behavior can be undefined if collection is modified during iteration","¿Cuáles son los beneficios y desventajas del patrón Iterator?","Beneficios:
• Soporta múltiples recorridos simultáneos de un agregado
• Proporciona una interfaz uniforme para recorrer diferentes estructuras agregadas (iteración polimórfica)
• Desacopla a los clientes de la implementación de las colecciones
• Simplifica la interfaz del agregado al eliminar la responsabilidad de recorrido
• Promueve el Principio de Responsabilidad Única - el agregado gestiona la colección, el iterador gestiona el recorrido
• Permite diferentes estrategias de iteración sin cambiar el agregado

Desventajas:
• Puede ser excesivo para colecciones simples
• Puede tener sobrecarga de rendimiento comparado con acceso directo
• Requiere clases adicionales (ConcreteIterator) a mantener
• El comportamiento puede ser indefinido si la colección se modifica durante la iteración","benefits-drawbacks iterator behavioral","Behavioral","315"
"What patterns are related to the Iterator pattern?","• Composite: Often used together. Iterators can be used to traverse Composite structures.
• Factory Method: Iterator pattern class diagram is similar to Factory Method - aggregate decides which concrete iterator to create
• Memento: Can be used together to capture iteration state","¿Qué patrones están relacionados con el patrón Iterator?","• Composite (Compuesto): A menudo se usan juntos. Los iteradores pueden usarse para recorrer estructuras Composite.
• Factory Method (Método de Fábrica): El diagrama de clases del patrón Iterator es similar a Factory Method - el agregado decide qué iterador concreto crear
• Memento: Puede usarse junto con Iterator para capturar el estado de la iteración","related-patterns iterator behavioral","Behavioral","315"
"What are key implementation considerations for the Iterator pattern?","• Iterator interface typically includes hasNext(), next(), and optionally remove()
• ConcreteIterator must track current position in the traversal
• remove() is optional - throw UnsupportedOperationException if not supported
• Be careful with concurrent modifications during iteration
• External iterators (client controls iteration) are more common than internal iterators
• Can extend Iterator interface to add functionality like previous() for bidirectional iteration
• Java collections framework provides built-in iterator support","¿Cuáles son las consideraciones clave de implementación para el patrón Iterator?","• La interfaz Iterator típicamente incluye hasNext(), next(), y opcionalmente remove()
• ConcreteIterator debe mantener el rastro de la posición actual en el recorrido
• remove() es opcional - lanza UnsupportedOperationException si no es soportado
• Ten cuidado con modificaciones concurrentes durante la iteración
• Los iteradores externos (cliente controla la iteración) son más comunes que los iteradores internos
• Puedes extender la interfaz Iterator para agregar funcionalidad como previous() para iteración bidireccional
• El framework de colecciones de Java proporciona soporte integrado de iteradores","implementation iterator behavioral","Behavioral","315"
"```java
public interface Iterator {
  boolean hasNext();
  Object next();
}
```
What pattern does this interface represent?","Pattern: Iterator
Key elements: Simple Iterator interface with two core methods for checking if more elements exist (hasNext) and getting the next element (next).","```java
public interface Iterator {
  boolean hasNext();
  Object next();
}
```
¿Qué patrón representa esta interfaz?","Patrón: Iterator
Elementos clave: Interfaz Iterator simple con dos métodos principales para verificar si existen más elementos (hasNext) y obtener el siguiente elemento (next).","code-example iterator behavioral java","Behavioral","315"
"```java
public class DinerMenuIterator implements Iterator {
  MenuItem[] items;
  int position = 0;
  
  public DinerMenuIterator(MenuItem[] items) {
    this.items = items;
  }
  
  public Object next() {
    MenuItem menuItem = items[position];
    position = position + 1;
    return menuItem;
  }
  
  public boolean hasNext() {
    if (position >= items.length || items[position] == null) {
      return false;
    } else {
      return true;
    }
  }
}
```
What does this code demonstrate?","Pattern: Iterator (ConcreteIterator)
Key elements: Concrete iterator for array-based collection. Tracks position and handles traversal logic including null checking for partially filled arrays.","```java
public class DinerMenuIterator implements Iterator {
  MenuItem[] items;
  int position = 0;
  
  public DinerMenuIterator(MenuItem[] items) {
    this.items = items;
  }
  
  public Object next() {
    MenuItem menuItem = items[position];
    position = position + 1;
    return menuItem;
  }
  
  public boolean hasNext() {
    if (position >= items.length || items[position] == null) {
      return false;
    } else {
      return true;
    }
  }
}
```
¿Qué demuestra este código?","Patrón: Iterator (ConcreteIterator)
Elementos clave: Iterador concreto para colección basada en arreglo. Mantiene el rastro de la posición y maneja la lógica de recorrido incluyendo verificación de nulos para arreglos parcialmente llenos.","code-example iterator behavioral java","Behavioral","315"
"```java
Iterator iterator = menu.createIterator();
while (iterator.hasNext()) {
  MenuItem item = (MenuItem)iterator.next();
  System.out.println(item.getName());
}
```
What principle does this client code demonstrate?","Pattern: Iterator (Client usage)
Key elements: Client uses iterator without knowing internal collection structure. Same code works for arrays, ArrayLists, Hashtables, etc. Demonstrates polymorphic iteration and programming to interfaces.","```java
Iterator iterator = menu.createIterator();
while (iterator.hasNext()) {
  MenuItem item = (MenuItem)iterator.next();
  System.out.println(item.getName());
}
```
¿Qué principio demuestra este código del cliente?","Patrón: Iterator (uso del cliente)
Elementos clave: El cliente usa el iterador sin conocer la estructura interna de la colección. El mismo código funciona para arreglos, ArrayLists, Hashtables, etc. Demuestra iteración polimórfica y programación a interfaces.","code-example iterator behavioral java","Behavioral","315"
"What are real-world examples of the Iterator pattern?","• Java Collections Framework - ArrayList.iterator(), HashMap.values().iterator()
• Java Enumeration interface (older, replaced by Iterator)
• Database result sets that allow sequential access to query results
• File system directory traversal
• Tree and graph traversal algorithms","¿Cuáles son ejemplos del mundo real del patrón Iterator?","• Java Collections Framework - ArrayList.iterator(), HashMap.values().iterator()
• Interfaz Java Enumeration (más antigua, reemplazada por Iterator)
• Conjuntos de resultados de bases de datos que permiten acceso secuencial a los resultados de consultas
• Recorrido de directorios del sistema de archivos
• Algoritmos de recorrido de árboles y grafos","real-world iterator behavioral","Behavioral","315"
"Compare Template Method vs Strategy pattern","Similarities:
• Both encapsulate algorithms
• Both provide ways to vary behavior

Differences:
• Template Method uses inheritance, Strategy uses composition
• Template Method defines algorithm structure in superclass, Strategy encapsulates entire algorithm
• Template Method algorithm fixed at compile-time, Strategy can change at runtime
• Template Method has less overhead, Strategy is more flexible

When to use each:
• Template Method: When algorithm structure is stable and only certain steps vary
• Strategy: When you need to switch algorithms at runtime or avoid inheritance","Compara Template Method vs el patrón Strategy","Similitudes:
• Ambos encapsulan algoritmos
• Ambos proporcionan formas de variar el comportamiento

Diferencias:
• Template Method usa herencia, Strategy usa composición
• Template Method define la estructura del algoritmo en la superclase, Strategy encapsula el algoritmo completo
• El algoritmo de Template Method se fija en tiempo de compilación, Strategy puede cambiar en tiempo de ejecución
• Template Method tiene menos sobrecarga, Strategy es más flexible

Cuándo usar cada uno:
• Template Method: Cuando la estructura del algoritmo es estable y solo ciertos pasos varían
• Strategy: Cuando necesitas cambiar algoritmos en tiempo de ejecución o evitar la herencia","comparison template-method strategy-pattern","Comparison","275"
"Which patterns use the Hollywood Principle?","The Hollywood Principle states 'Don't call us, we'll call you' - high-level components determine when and how low-level components are used. This prevents dependency rot where components depend on each other in complex ways. Low-level components hook into a system but high-level components control them.

Patterns: Template Method (superclass calls subclass methods), Factory Method (framework calls factory methods), Observer (subject notifies observers)","¿Qué patrones usan el Principio de Hollywood?","El Principio de Hollywood establece 'No nos llames, nosotros te llamaremos' - los componentes de alto nivel determinan cuándo y cómo se usan los componentes de bajo nivel. Esto previene la pudrición de dependencias donde los componentes dependen unos de otros de formas complejas. Los componentes de bajo nivel se enganchan en un sistema pero los componentes de alto nivel los controlan.

Patrones: Template Method (la superclase llama a los métodos de la subclase), Factory Method (el framework llama a los métodos de fábrica), Observer (el sujeto notifica a los observadores)","cross-cutting hollywood-principle","Cross-Cutting","275"
"Which patterns promote the Single Responsibility Principle?","The Single Responsibility Principle states that a class should have only one reason to change. Each responsibility is an area of potential change. Multiple responsibilities mean multiple reasons to change. Related to cohesion - classes with high cohesion are designed around related functions, while low cohesion indicates unrelated functions grouped together.

Patterns: Iterator (separates collection management from traversal), Strategy (separates algorithm from context), Template Method (separates algorithm structure from implementation details)","¿Qué patrones promueven el Principio de Responsabilidad Única?","El Principio de Responsabilidad Única establece que una clase debe tener solo una razón para cambiar. Cada responsabilidad es un área de cambio potencial. Múltiples responsabilidades significan múltiples razones para cambiar. Relacionado con la cohesión - las clases con alta cohesión están diseñadas alrededor de funciones relacionadas, mientras que la baja cohesión indica funciones no relacionadas agrupadas.

Patrones: Iterator (separa la gestión de colecciones del recorrido), Strategy (separa el algoritmo del contexto), Template Method (separa la estructura del algoritmo de los detalles de implementación)","cross-cutting single-responsibility","Cross-Cutting","315"
"What is the Principle of Least Knowledge and which patterns use it?","Talk only to your immediate friends. From any method, only invoke methods that belong to: (1) the object itself, (2) objects passed as parameters, (3) objects the method creates, (4) components of the object. This prevents building fragile systems with many coupled dependencies. Reduces dependencies but may require more wrapper classes and increase complexity.

Patterns: Facade (provides simple interface), Template Method (controlled interaction through defined methods), Iterator (hides internal collection structure)","¿Qué es el Principio de Mínimo Conocimiento y qué patrones lo usan?","Habla solo con tus amigos inmediatos. Desde cualquier método, invoca solo métodos que pertenecen a: (1) el objeto mismo, (2) objetos pasados como parámetros, (3) objetos que el método crea, (4) componentes del objeto. Esto previene construir sistemas frágiles con muchas dependencias acopladas. Reduce dependencias pero puede requerir más clases wrapper e incrementar la complejidad.

Patrones: Facade (proporciona interfaz simple), Template Method (interacción controlada a través de métodos definidos), Iterator (oculta la estructura interna de la colección)","cross-cutting principle-of-least-knowledge","Cross-Cutting","265"
"Which patterns demonstrate Encapsulate What Varies?","This principle states: Identify aspects of code that vary and separate them from what stays the same. In Iterator, the iteration mechanism varies based on collection type. In Template Method, certain algorithm steps vary while the overall structure stays the same.

Patterns: Iterator (encapsulates traversal logic), Template Method (encapsulates varying algorithm steps), Strategy (encapsulates interchangeable algorithms)","¿Qué patrones demuestran Encapsular lo que Varía?","Este principio establece: Identifica aspectos del código que varían y sepáralos de lo que permanece igual. En Iterator, el mecanismo de iteración varía según el tipo de colección. En Template Method, ciertos pasos del algoritmo varían mientras que la estructura general permanece igual.

Patrones: Iterator (encapsula la lógica de recorrido), Template Method (encapsula pasos variables del algoritmo), Strategy (encapsula algoritmos intercambiables)","cross-cutting encapsulation","Cross-Cutting","315"
"Which patterns exemplify Programming to Interfaces, Not Implementations?","This principle states that clients should depend on interfaces rather than concrete classes. This reduces coupling and increases flexibility. Seen in Iterator where Waitress depends on Menu interface and Iterator interface rather than concrete menu classes.

Patterns: Iterator (Iterator and Aggregate interfaces), Strategy (Strategy interface), Factory Method (Product interface), Adapter (Target interface), Facade (unified interface)","¿Qué patrones ejemplifican Programar a Interfaces, No a Implementaciones?","Este principio establece que los clientes deben depender de interfaces en lugar de clases concretas. Esto reduce el acoplamiento y aumenta la flexibilidad. Se ve en Iterator donde Waitress depende de la interfaz Menu y la interfaz Iterator en lugar de clases de menú concretas.

Patrones: Iterator (interfaces Iterator y Aggregate), Strategy (interfaz Strategy), Factory Method (interfaz Product), Adapter (interfaz Target), Facade (interfaz unificada)","cross-cutting program-to-interfaces","Cross-Cutting","315"
"What are hooks in the Template Method pattern and when are they used?","Hooks are methods declared in abstract class with empty or default implementations. Subclasses can override hooks but don't have to. Provides optional extension points in an algorithm.

Examples: paint() in JFrame for custom rendering, customerWantsCondiments() in beverage example to control whether condiments are added

Use when: You want to give subclasses the option to react to certain steps in an algorithm, but it's not required","¿Qué son los hooks en el patrón Template Method y cuándo se usan?","Los hooks son métodos declarados en la clase abstracta con implementaciones vacías o predeterminadas. Las subclases pueden sobrescribir los hooks pero no tienen que hacerlo. Proporciona puntos de extensión opcionales en un algoritmo.

Ejemplos: paint() en JFrame para renderizado personalizado, customerWantsCondiments() en el ejemplo de bebidas para controlar si se añaden condimentos

Usar cuando: Quieres dar a las subclases la opción de reaccionar a ciertos pasos en un algoritmo, pero no es requerido","cross-cutting hooks template-method","Cross-Cutting","275"
"What is polymorphic iteration and which pattern enables it?","Polymorphic iteration means writing code that can iterate over any collection as long as it supports Iterator. Creates polymorphic code that works with multiple aggregate types without knowing their implementation details.

Enabled by: Iterator pattern

Benefit: Client code remains the same whether iterating over ArrayList, array, HashMap, or custom collection. The iterator abstracts the traversal mechanism.","¿Qué es la iteración polimórfica y qué patrón la habilita?","La iteración polimórfica significa escribir código que puede iterar sobre cualquier colección siempre que soporte Iterator. Crea código polimórfico que funciona con múltiples tipos de agregados sin conocer sus detalles de implementación.

Habilitado por: patrón Iterator

Beneficio: El código del cliente permanece igual ya sea iterando sobre ArrayList, arreglo, HashMap o colección personalizada. El iterador abstrae el mecanismo de recorrido.","cross-cutting polymorphic-iteration iterator","Cross-Cutting","315"
"What is cohesion and which patterns promote high cohesion?","Cohesion is a measure of how closely a class or module supports a single purpose or responsibility. High cohesion means designed around related functions. Low cohesion means unrelated functions grouped together. Classes adhering to Single Responsibility Principle tend to have high cohesion.

Patterns promoting high cohesion: Iterator (each class has single purpose: collection management OR traversal), Template Method (abstract class handles algorithm structure, concrete classes handle specific implementations)","¿Qué es la cohesión y qué patrones promueven alta cohesión?","La cohesión es una medida de cuán estrechamente una clase o módulo soporta un único propósito o responsabilidad. Alta cohesión significa diseñado alrededor de funciones relacionadas. Baja cohesión significa funciones no relacionadas agrupadas juntas. Las clases que se adhieren al Principio de Responsabilidad Única tienden a tener alta cohesión.

Patrones que promueven alta cohesión: Iterator (cada clase tiene un único propósito: gestión de colección O recorrido), Template Method (la clase abstracta maneja la estructura del algoritmo, las clases concretas manejan implementaciones específicas)","cross-cutting cohesion","Cross-Cutting","315"
"What is the intent of the Singleton Pattern?","Ensure a class has only one instance and provide a global point of access to it.","¿Cuál es la intención del Patrón Singleton?","Asegurar que una clase tenga solo una instancia y proporcionar un punto de acceso global a ella.","intent singleton creational","Creational","186"
"When would you use the Singleton Pattern?","- When you need at most one instance of a class in your application
- When you need to provide a global access point to that instance
- When you want to control access to a sole instance
- For managing shared resources like thread pools, caches, or database connections","¿Cuándo usarías el Patrón Singleton?","- Cuando necesitas como máximo una instancia de una clase en tu aplicación
- Cuando necesitas proporcionar un punto de acceso global a esa instancia
- Cuando quieres controlar el acceso a una única instancia
- Para gestionar recursos compartidos como pools de hilos, cachés o conexiones de base de datos","use-case singleton creational","Creational","186"
"What are the benefits and drawbacks of the Singleton Pattern?","Benefits:
- Controlled access to sole instance
- Reduced namespace pollution
- Permits refinement of operations and representation
- More flexible than class operations

Drawbacks:
- Difficult to test
- Hidden dependencies
- Can violate Single Responsibility Principle
- Multiple class loaders could defeat implementation","¿Cuáles son los beneficios y desventajas del Patrón Singleton?","Beneficios:
- Acceso controlado a la única instancia
- Reducción de la contaminación del espacio de nombres
- Permite refinamiento de operaciones y representación
- Más flexible que operaciones de clase

Desventajas:
- Difícil de probar
- Dependencias ocultas
- Puede violar el Principio de Responsabilidad Única
- Múltiples cargadores de clases podrían anular la implementación","benefits-drawbacks singleton creational","Creational","186"
"What are key implementation considerations for the Singleton Pattern?","- Use a private constructor to prevent direct instantiation
- Use a static method combined with a static variable to hold the instance
- Examine performance and resource constraints for multithreaded applications
- Consider all applications multithreaded when designing
- Options for thread-safe implementation: synchronize getInstance(), eager instantiation, or double-checked locking (Java 5+)
- Be careful with multiple class loaders","¿Cuáles son las consideraciones clave de implementación para el Patrón Singleton?","- Usar un constructor privado para prevenir la instanciación directa
- Usar un método estático combinado con una variable estática para mantener la instancia
- Examinar restricciones de rendimiento y recursos para aplicaciones multihilo
- Considerar todas las aplicaciones como multihilo al diseñar
- Opciones para implementación segura en hilos: sincronizar getInstance(), instanciación anticipada, o bloqueo de doble verificación (Java 5+)
- Tener cuidado con múltiples cargadores de clases","implementation singleton creational","Creational","186"
"What are real-world examples of the Singleton Pattern?","- ChocolateBoiler control system
- Thread pools
- Database connection pools
- Logging objects
- Device drivers
- Configuration managers
- Caches
- Dialog boxes in GUI applications","¿Cuáles son ejemplos del mundo real del Patrón Singleton?","- Sistema de control ChocolateBoiler
- Pools de hilos
- Pools de conexiones de base de datos
- Objetos de registro (logging)
- Controladores de dispositivos
- Gestores de configuración
- Cachés
- Cuadros de diálogo en aplicaciones GUI","real-world singleton creational","Creational","186"
"What is the intent of the Command Pattern?","Encapsulate a request as an object, thereby letting you parameterize clients with different requests, queue or log requests, and support undoable operations.","¿Cuál es la intención del Patrón Command?","Encapsular una petición como un objeto, permitiendo así parametrizar clientes con diferentes peticiones, encolar o registrar peticiones, y soportar operaciones que se pueden deshacer.","intent command behavioral","Behavioral","191"
"When would you use the Command Pattern?","- When you need to decouple an object making requests from the objects that know how to perform the requests
- When you want to parameterize objects with actions to perform
- When you need to support undo/redo operations
- When you want to queue or log requests
- When you need to support transactional systems
- When you want to structure a system around high-level operations built on primitives operations","¿Cuándo usarías el Patrón Command?","- Cuando necesitas desacoplar un objeto que hace peticiones de los objetos que saben cómo realizar las peticiones
- Cuando quieres parametrizar objetos con acciones a realizar
- Cuando necesitas soportar operaciones de deshacer/rehacer
- Cuando quieres encolar o registrar peticiones
- Cuando necesitas soportar sistemas transaccionales
- Cuando quieres estructurar un sistema alrededor de operaciones de alto nivel construidas sobre operaciones primitivas","use-case command behavioral","Behavioral","191"
"What are the key participants in the Command Pattern?","- Command: Declares an interface for executing an operation, typically with execute() and undo() methods
- ConcreteCommand: Defines a binding between a Receiver object and an action. Implements execute() by invoking corresponding operations on Receiver
- Client: Creates a ConcreteCommand object and sets its Receiver
- Invoker: Asks the command to carry out the request by calling execute()
- Receiver: Knows how to perform the work needed to carry out the request. Any class can act as a Receiver","¿Cuáles son los participantes clave en el Patrón Command?","- Command: Declara una interfaz para ejecutar una operación, típicamente con métodos execute() y undo()
- ConcreteCommand: Define una vinculación entre un objeto Receiver y una acción. Implementa execute() invocando las operaciones correspondientes en Receiver
- Client: Crea un objeto ConcreteCommand y establece su Receiver
- Invoker: Solicita al comando que ejecute la petición llamando a execute()
- Receiver: Sabe cómo realizar el trabajo necesario para ejecutar la petición. Cualquier clase puede actuar como Receiver","key-concepts command behavioral","Behavioral","191"
"What are the benefits and drawbacks of the Command Pattern?","Benefits:
- Decouples object making request from object that knows how to perform it
- Commands are first-class objects that can be manipulated and extended
- Commands can be assembled into composite commands (MacroCommand)
- Easy to add new Commands without changing existing code
- Supports undo/redo operations
- Supports logging and transactional systems
- Supports queuing requests

Drawbacks:
- Can result in many small command classes
- May increase complexity for simple operations","¿Cuáles son los beneficios y desventajas del Patrón Command?","Beneficios:
- Desacopla el objeto que hace la petición del objeto que sabe cómo realizarla
- Los comandos son objetos de primera clase que pueden ser manipulados y extendidos
- Los comandos pueden ser ensamblados en comandos compuestos (MacroCommand)
- Fácil agregar nuevos Commands sin cambiar el código existente
- Soporta operaciones de deshacer/rehacer
- Soporta registro y sistemas transaccionales
- Soporta encolar peticiones

Desventajas:
- Puede resultar en muchas clases de comando pequeñas
- Puede aumentar la complejidad para operaciones simples","benefits-drawbacks command behavioral","Behavioral","191"
"What patterns are related to the Command Pattern?","- Composite: MacroCommand is an example of Composite pattern - commands composed of other commands
- Memento: Can be used for maintaining undo state","¿Qué patrones están relacionados con el Patrón Command?","- Composite: MacroCommand es un ejemplo del patrón Composite - comandos compuestos de otros comandos
- Memento: Puede ser usado para mantener el estado de deshacer","related-patterns command behavioral","Behavioral","191"
"What are key implementation considerations for the Command Pattern?","- All command objects implement the same interface with at least execute() method
- Command object encapsulates a request by binding together actions and receiver
- For undo support, add undo() method that reverses execute()
- Invoker can be parameterized with different commands, even dynamically at runtime
- Use NoCommand object as null object pattern to avoid null checks
- For logging/recovery: add store() and load() methods, use serialization
- MacroCommands allow multiple commands to be executed as one
- Smart commands can implement logic themselves rather than delegating to receiver","¿Cuáles son las consideraciones clave de implementación para el Patrón Command?","- Todos los objetos de comando implementan la misma interfaz con al menos el método execute()
- El objeto de comando encapsula una petición vinculando acciones y receptor
- Para soporte de deshacer, agregar método undo() que revierta execute()
- El Invoker puede ser parametrizado con diferentes comandos, incluso dinámicamente en tiempo de ejecución
- Usar objeto NoCommand como patrón de objeto nulo para evitar verificaciones de null
- Para registro/recuperación: agregar métodos store() y load(), usar serialización
- Los MacroCommands permiten que múltiples comandos se ejecuten como uno
- Los comandos inteligentes pueden implementar lógica ellos mismos en lugar de delegar al receptor","implementation command behavioral","Behavioral","191"
"What are real-world examples of the Command Pattern?","- Home automation remote control
- Job queues and thread pools
- Schedulers
- Web server request handling
- Spreadsheet operations with undo
- Transaction systems","¿Cuáles son ejemplos del mundo real del Patrón Command?","- Control remoto de domótica
- Colas de trabajos y pools de hilos
- Planificadores
- Manejo de peticiones en servidor web
- Operaciones de hoja de cálculo con deshacer
- Sistemas transaccionales","real-world command behavioral","Behavioral","191"
"public interface Command {
  public void execute();
  public void undo();
}","Pattern: Command Pattern
Key elements: Command interface with execute and undo methods. This is the base interface that all concrete commands implement to encapsulate requests as objects.","public interface Command {
  public void execute();
  public void undo();
}","Patrón: Patrón Command
Elementos clave: Interfaz Command con métodos execute y undo. Esta es la interfaz base que todos los comandos concretos implementan para encapsular peticiones como objetos.","code-example command behavioral java","Behavioral","191"
"public class LightOnCommand implements Command {
  Light light;
  
  public LightOnCommand(Light light) {
    this.light = light;
  }
  
  public void execute() {
    light.on();
  }
  
  public void undo() {
    light.off();
  }
}","Pattern: Command Pattern
Key elements: Concrete command that turns a light on. Constructor takes the receiver (Light) and execute() calls the action on the receiver. The undo() method reverses the action.","public class LightOnCommand implements Command {
  Light light;
  
  public LightOnCommand(Light light) {
    this.light = light;
  }
  
  public void execute() {
    light.on();
  }
  
  public void undo() {
    light.off();
  }
}","Patrón: Patrón Command
Elementos clave: Comando concreto que enciende una luz. El constructor toma el receptor (Light) y execute() llama a la acción en el receptor. El método undo() revierte la acción.","code-example command behavioral java","Behavioral","191"
"public class MacroCommand implements Command {
  Command[] commands;
  
  public MacroCommand(Command[] commands) {
    this.commands = commands;
  }
  
  public void execute() {
    for (int i = 0; i < commands.length; i++) {
      commands[i].execute();
    }
  }
  
  public void undo() {
    for (int i = 0; i < commands.length; i++) {
      commands[i].undo();
    }
  }
}","Pattern: Command Pattern (MacroCommand)
Key elements: MacroCommand executes multiple commands in sequence, allowing party mode functionality. This is an example of the Composite pattern applied to commands.","public class MacroCommand implements Command {
  Command[] commands;
  
  public MacroCommand(Command[] commands) {
    this.commands = commands;
  }
  
  public void execute() {
    for (int i = 0; i < commands.length; i++) {
      commands[i].execute();
    }
  }
  
  public void undo() {
    for (int i = 0; i < commands.length; i++) {
      commands[i].undo();
    }
  }
}","Pattern: Command Pattern (MacroCommand)
Key elements: MacroCommand executes multiple commands in sequence, allowing party mode functionality. This is an example of the Composite pattern applied to commands.","code-example command behavioral java","Behavioral","191"
"What is the intent of the Adapter Pattern?","Convert the interface of a class into another interface clients expect. Adapter lets classes work together that couldn't otherwise because of incompatible interfaces.","What is the intent of the Adapter Pattern?","Convert the interface of a class into another interface clients expect. Adapter lets classes work together that couldn't otherwise because of incompatible interfaces.","intent adapter structural","Structural","235"
"When would you use the Adapter Pattern?","- When you want to use an existing class but its interface doesn't match the one you need
- When you need to create a reusable class that cooperates with unrelated classes with incompatible interfaces
- When you need to use several existing subclasses but it's impractical to adapt their interface by subclassing each one","When would you use the Adapter Pattern?","- When you want to use an existing class but its interface doesn't match the one you need
- When you need to create a reusable class that cooperates with unrelated classes with incompatible interfaces
- When you need to use several existing subclasses but it's impractical to adapt their interface by subclassing each one","use-case adapter structural","Structural","235"
"What are the key participants in the Adapter Pattern?","- Target: Defines the domain-specific interface that Client uses
- Client: Collaborates with objects conforming to the Target interface
- Adaptee: Defines an existing interface that needs adapting
- Adapter: Adapts the interface of Adaptee to the Target interface","What are the key participants in the Adapter Pattern?","- Target: Defines the domain-specific interface that Client uses
- Client: Collaborates with objects conforming to the Target interface
- Adaptee: Defines an existing interface that needs adapting
- Adapter: Adapts the interface of Adaptee to the Target interface","key-concepts adapter structural","Structural","235"
"What are the benefits and drawbacks of the Adapter Pattern?","Benefits:
- Allows client to use new libraries and subsets without changing code
- Decouples client from implemented interface
- Can work with any subclass of the adaptee (object adapter)
- Introduces only one object with no additional pointer indirection to get to adaptee

Drawbacks:
- Amount of work required is proportional to size of target interface
- Class adapter requires multiple inheritance (not available in Java)
- Class adapter can't adapt a class and all its subclasses","What are the benefits and drawbacks of the Adapter Pattern?","Benefits:
- Allows client to use new libraries and subsets without changing code
- Decouples client from implemented interface
- Can work with any subclass of the adaptee (object adapter)
- Introduces only one object with no additional pointer indirection to get to adaptee

Drawbacks:
- Amount of work required is proportional to size of target interface
- Class adapter requires multiple inheritance (not available in Java)
- Class adapter can't adapt a class and all its subclasses","benefits-drawbacks adapter structural","Structural","235"
"What patterns are related to the Adapter Pattern?","- Decorator: Decorator adds responsibilities without changing interface, while Adapter changes the interface
- Facade: Facade simplifies an interface, Adapter converts one interface to another","What patterns are related to the Adapter Pattern?","- Decorator: Decorator adds responsibilities without changing interface, while Adapter changes the interface
- Facade: Facade simplifies an interface, Adapter converts one interface to another","related-patterns adapter structural","Structural","235"
